entity,t0,mode,train_tuvo_shock,test_es_shock,categoria,y_test,raw_pred,yhat,pred_negativa_cruda,positive_by_construction,mase,error_signed,fit_status,lambda_multiplier,lambda_value,validation_qlike,qlike_floor_1e-12,qlike_floor_1e-10,qlike_floor_1e-08,qlike_floor_1e-06,qlike
BRL,1840,gjr_garch_11,True,False,train_tuvo_shock,9.234715822633384e-05,0.00011503285041885625,0.00011503285041885625,False,True,0.14474926339698072,2.2685692192522407e-05,ok,,,,0.022452254704607988,0.022452254704607988,0.022452254704607988,0.022452254704607988,0.022452254704607988
BRL,1840,ols_clip_legacy,True,False,train_tuvo_shock,9.234715822633384e-05,8.358307942270374e-05,8.358307942270374e-05,False,False,0.0559204427360034,-8.764078803630098e-06,ok,,,,0.005140866986235615,0.005140866986235615,0.005140866986235615,0.005140866986235615,0.005140866986235615
BRL,1840,ridge_clip,True,False,train_tuvo_shock,9.234715822633384e-05,0.00011595251328259872,0.00011595251328259872,False,False,0.1506173022018165,2.360535505626488e-05,ok,100.0,50000.0,1.6771301797975675,0.024048026224901653,0.024048026224901653,0.024048026224901653,0.024048026224901653,0.024048026224901653
BRL,1840,log_ridge,True,False,train_tuvo_shock,9.234715822633384e-05,1.6963969346536917e-05,1.6963969346536917e-05,False,True,0.4809930845514488,-7.538318887979691e-05,ok,1.0,500.0,8.23433850258495,2.749260189101004,2.749260189101004,2.749260189101004,2.749260189101004,2.749260189101004
BRL,1840,softplus_ridge,True,False,train_tuvo_shock,9.234715822633384e-05,7.870772948436704e-05,7.870772948436704e-05,False,True,0.08702830166258113,-1.3639428741966798e-05,ok,100.0,50000.0,1.8519832799610425,0.013478543622708283,0.013478543622708283,0.013478543622708283,0.013478543622708283,0.013478543622708283
BRL,1840,nnls_signed_clip_legacy,True,False,train_tuvo_shock,9.234715822633384e-05,9.743117789954995e-05,9.743117789954995e-05,False,False,0.03243930564465466,5.084019673216107e-06,ok,,,,0.0014107025336953516,0.0014107025336953516,0.0014107025336953516,0.0014107025336953516,0.0014107025336953516
BRL,1840,nnls_nonneg,True,False,train_tuvo_shock,9.234715822633384e-05,0.00010281408222148066,0.00010281408222148066,False,True,0.06678568700800241,1.0466923995146825e-05,ok,,,,0.005563014869386151,0.005563014869386151,0.005563014869386151,0.005563014869386151,0.005563014869386151
BRL,1840,ssrc_log,True,False,train_tuvo_shock,9.234715822633384e-05,2.429274226951434e-05,2.429274226951434e-05,False,True,0.4342308137244476,-6.80544159568195e-05,ok,1.0,19.285908412064124,6.8199301440311375,1.466052657346907,1.466052657346907,1.466052657346907,1.466052657346907,1.466052657346907
BRL,1860,naive,True,False,train_tuvo_shock,0.0001611355406411159,6.978603617462566e-10,6.978603617462566e-10,False,True,1.0466085206392142,-0.00016113484278075415,ok,,,,230886.0528850682,230886.0528850682,16102.866648047455,155.05329476296686,230886.0528850682
BRL,1860,ewma_0.94,True,False,train_tuvo_shock,0.0001611355406411159,0.00011945254288498121,0.00011945254288498121,False,True,0.2707408271512985,-4.1682997756134696e-05,ok,,,,0.04962355923629125,0.04962355923629125,0.04962355923629125,0.04962355923629125,0.04962355923629125
BRL,1860,garch_11,True,False,train_tuvo_shock,0.0001611355406411159,0.00010475810887090534,0.00010475810887090534,False,True,0.366184615593927,-5.6377431770210574e-05,ok,,,,0.10757580136698919,0.10757580136698919,0.10757580136698919,0.10757580136698919,0.10757580136698919
BRL,1860,gjr_garch_11,True,False,train_tuvo_shock,0.0001611355406411159,0.0001047579520114073,0.0001047579520114073,False,True,0.3661856344330828,-5.637758862970861e-05,ok,,,,0.10757660719445128,0.10757660719445128,0.10757660719445128,0.10757660719445128,0.10757660719445128
BRL,1860,ols_clip_legacy,True,False,train_tuvo_shock,0.0001611355406411159,8.049668536118184e-05,8.049668536118184e-05,False,False,0.5237682401527862,-8.063885527993407e-05,ok,,,,0.3077362884601831,0.3077362884601831,0.3077362884601831,0.3077362884601831,0.3077362884601831
BRL,1860,ridge_clip,True,False,train_tuvo_shock,0.0001611355406411159,0.00011710029163003846,0.00011710029163003846,False,False,0.2860192496428083,-4.4035249011077445e-05,ok,100.0,50000.000000000015,1.6315926732440655,0.0568321872801012,0.0568321872801012,0.0568321872801012,0.0568321872801012,0.0568321872801012
BRL,1860,log_ridge,True,False,train_tuvo_shock,0.0001611355406411159,1.5368425605715966e-05,1.5368425605715966e-05,False,True,0.9467915318142968,-0.00014576711503539995,ok,1.0,500.0000000000001,8.354442949808107,7.134912957489121,7.134912957489121,7.134912957489121,7.134912957489121,7.134912957489121
BRL,1860,softplus_ridge,True,False,train_tuvo_shock,0.0001611355406411159,7.761835020029558e-05,7.761835020029558e-05,False,True,0.5424637007536812,-8.351719044082033e-05,ok,100.0,50000.000000000015,1.8468916842673015,0.3455560038440644,0.3455560038440644,0.3455560038440644,0.3455560038440644,0.3455560038440644
BRL,1860,nnls_signed_clip_legacy,True,False,train_tuvo_shock,0.0001611355406411159,0.00011444418980090037,0.00011444418980090037,False,False,0.3032712527359181,-4.669135084021554e-05,ok,,,,0.06582498571994022,0.06582498571994022,0.06582498571994022,0.06582498571994022,0.06582498571994022
BRL,1860,nnls_nonneg,True,False,train_tuvo_shock,0.0001611355406411159,5.449130495837348e-05,5.449130495837348e-05,False,True,0.6926792729396324,-0.00010664423568274242,ok,,,,0.872882473100675,0.872882473100675,0.872882473100675,0.872882473100675,0.872882473100675
BRL,1860,ssrc_log,True,False,train_tuvo_shock,0.0001611355406411159,1.0849169258853299e-05,1.0849169258853299e-05,False,True,0.9761451596079762,-0.0001502863713822626,ok,1.0,19.917621280459894,8.14348854478116,11.154181719567228,11.154181719567228,11.154181719567228,11.154181719567228,11.154181719567228
BRL,1880,naive,True,False,train_tuvo_shock,9.746276320668316e-05,6.334334351471139e-05,6.334334351471139e-05,False,True,0.24371576811919143,-3.411941969197177e-05,ok,,,,0.10774198120465384,0.10774198120465384,0.10774198120465384,0.10774198120465384,0.10774198120465384
BRL,1880,ewma_0.94,True,False,train_tuvo_shock,9.746276320668316e-05,9.400640910646757e-05,9.400640910646757e-05,False,True,0.024688813644276844,-3.4563541002155957e-06,ok,,,,0.0006597903114760051,0.0006597903114760051,0.0006597903114760051,0.0006597903114760051,0.0006597903114760051
BRL,1880,garch_11,True,False,train_tuvo_shock,9.746276320668316e-05,8.648358374697326e-05,8.648358374697326e-05,False,True,0.07842452126966443,-1.09791794597099e-05,ok,,,,0.0074352467788876275,0.0074352467788876275,0.0074352467788876275,0.0074352467788876275,0.0074352467788876275
BRL,1880,gjr_garch_11,True,False,train_tuvo_shock,9.746276320668316e-05,8.648373097161663e-05,8.648373097161663e-05,False,True,0.07842346964078657,-1.0979032235066536e-05,ok,,,,0.007435030666635978,0.007435030666635978,0.007435030666635978,0.007435030666635978,0.007435030666635978
BRL,1880,ols_clip_legacy,True,False,train_tuvo_shock,9.746276320668316e-05,9.38913923348106e-05,9.38913923348106e-05,False,False,0.025510380983464764,-3.5713708718725703e-06,ok,,,,0.0007055797789219387,0.0007055797789219387,0.0007055797789219387,0.0007055797789219387,0.0007055797789219387
BRL,1880,ridge_clip,True,False,train_tuvo_shock,9.746276320668316e-05,0.00010620790637228533,0.00010620790637228533,False,False,0.062466750699705635,8.745143165602161e-06,ok,100.0,50000.000000000015,1.0754976667156548,0.003588313949577815,0.003588313949577815,0.003588313949577815,0.003588313949577815,0.003588313949577815
BRL,1880,log_ridge,True,False,train_tuvo_shock,9.746276320668316e-05,1.5513135918836873e-05,1.5513135918836873e-05,False,True,0.5853679969310374,-8.194962728784628e-05,ok,100.0,50000.000000000015,6.310595404957106,3.444812595563458,3.444812595563458,3.444812595563458,3.444812595563458,3.444812595563458
BRL,1880,softplus_ridge,True,False,train_tuvo_shock,9.746276320668316e-05,6.621290804331184e-05,6.621290804331184e-05,False,True,0.22321840533960108,-3.124985516337132e-05,ok,100.0,50000.000000000015,1.1581171969570996,0.08536520764583644,0.08536520764583644,0.08536520764583644,0.08536520764583644,0.08536520764583644
BRL,1880,nnls_signed_clip_legacy,True,False,train_tuvo_shock,9.746276320668316e-05,8.154381985436027e-05,8.154381985436027e-05,False,False,0.11370936381049167,-1.59189433523229e-05,ok,,,,0.016889648698992232,0.016889648698992232,0.016889648698992232,0.016889648698992232,0.016889648698992232
BRL,1880,nnls_nonneg,True,False,train_tuvo_shock,9.746276320668316e-05,0.00011015014069936266,0.00011015014069936266,False,True,0.090626217531305,1.2687377492679499e-05,ok,,,,0.007191380460440433,0.007191380460440433,0.007191380460440433,0.007191380460440433,0.007191380460440433
BRL,1880,ssrc_log,True,False,train_tuvo_shock,9.746276320668316e-05,1.5660289427389227e-05,1.5660289427389227e-05,False,True,0.5843168761707184,-8.180247377929394e-05,ok,100.0,2003.5024097093121,6.320295693507046,3.3952185709688214,3.3952185709688214,3.3952185709688214,3.3952185709688214,3.3952185709688214
BRL,1900,naive,True,False,train_tuvo_shock,7.766137030143863e-06,5.1763350700107374e-05,5.1763350700107374e-05,False,True,0.2785566011997102,4.399721366996351e-05,ok,,,,1.0469410823301826,1.0469410823301826,1.0469410823301826,1.0469410823301826,1.0469410823301826
BRL,1900,ewma_0.94,True,False,train_tuvo_shock,7.766137030143863e-06,0.0002650051585793427,0.0002650051585793427,False,True,1.6286401242631978,0.0002572390215491988,ok,,,,2.559282023098762,2.559282023098762,2.559282023098762,2.559282023098762,2.559282023098762
BRL,1900,garch_11,True,False,train_tuvo_shock,7.766137030143863e-06,7.876066134024777e-05,7.876066134024777e-05,False,True,0.44948285916373004,7.099452431010391e-05,ok,,,,1.4152450384352915,1.4152450384352915,1.4152450384352915,1.4152450384352915,1.4152450384352915
BRL,1900,gjr_garch_11,True,False,train_tuvo_shock,7.766137030143863e-06,7.757868323277768e-05,7.757868323277768e-05,False,True,0.44199948063028194,6.981254620263382e-05,ok,,,,1.401626397588719,1.401626397588719,1.401626397588719,1.401626397588719,1.401626397588719
BRL,1900,ols_clip_legacy,True,False,train_tuvo_shock,7.766137030143863e-06,7.160660232525583e-05,7.160660232525583e-05,False,False,0.4041888462531176,6.384046529511197e-05,ok,,,,1.3298700050810162,1.3298700050810162,1.3298700050810162,1.3298700050810162,1.3298700050810162
BRL,1900,ridge_clip,True,False,train_tuvo_shock,7.766137030143863e-06,0.00011792916013194217,0.00011792916013194217,False,False,0.6974677424646002,0.00011016302310179832,ok,100.0,50000.0,1.6513377882474924,1.786165485688806,1.786165485688806,1.786165485688806,1.786165485688806,1.786165485688806
BRL,1900,log_ridge,True,False,train_tuvo_shock,7.766137030143863e-06,1.5907417680030274e-05,1.5907417680030274e-05,False,True,0.05154434288172975,8.141280649886411e-06,ok,100.0,50000.0,10.116157517804094,0.2052211769516572,0.2052211769516572,0.2052211769516572,0.2052211769516572,0.2052211769516572
BRL,1900,softplus_ridge,True,False,train_tuvo_shock,7.766137030143863e-06,7.716274078261009e-05,7.716274078261009e-05,False,True,0.43936605215723157,6.939660375246623e-05,ok,100.0,50000.0,1.9425113305604538,1.3967900371806499,1.3967900371806499,1.3967900371806499,1.3967900371806499,1.3967900371806499
BRL,1900,nnls_signed_clip_legacy,True,False,train_tuvo_shock,7.766137030143863e-06,0.00011586463196791595,0.00011586463196791595,False,False,0.6843967340874304,0.00010809849493777209,ok,,,,1.7696773440049443,1.7696773440049443,1.7696773440049443,1.7696773440049443,1.7696773440049443
BRL,1900,nnls_nonneg,True,False,train_tuvo_shock,7.766137030143863e-06,9.307363781960049e-05,9.307363781960049e-05,False,True,0.5401016449588351,8.530750078945663e-05,ok,,,,1.5670588893183495,1.5670588893183495,1.5670588893183495,1.5670588893183495,1.5670588893183495
BRL,1900,ssrc_log,True,False,train_tuvo_shock,7.766137030143863e-06,1.601379074347553e-05,1.601379074347553e-05,False,True,0.05221781550740061,8.247653713331668e-06,ok,100.0,1868.7367648577208,10.24831028208442,0.20864295858655524,0.20864295858655524,0.20864295858655524,0.20864295858655524,0.20864295858655524
BRL,1920,naive,True,False,train_tuvo_shock,0.0003887158507468247,0.0006413021361279306,0.0006413021361279306,False,True,1.576767059832515,0.0002525862853811059,ok,,,,0.10678736259021537,0.10678736259021537,0.10678736259021537,0.10678736259021537,0.10678736259021537
BRL,1920,ewma_0.94,True,False,train_tuvo_shock,0.0003887158507468247,0.0001809591698136929,0.0001809591698136929,False,True,1.296918755748091,-0.0002077566809331318,ok,,,,0.38350876180115256,0.38350876180115256,0.38350876180115256,0.38350876180115256,0.38350876180115256
BRL,1920,garch_11,True,False,train_tuvo_shock,0.0003887158507468247,0.0003104741938029102,0.0003104741938029102,False,True,0.4884226678805602,-7.824165694391447e-05,ok,,,,0.027259127716834808,0.027259127716834808,0.027259127716834808,0.027259127716834808,0.027259127716834808
BRL,1920,gjr_garch_11,True,False,train_tuvo_shock,0.0003887158507468247,0.0003497357088290532,0.0003497357088290532,False,True,0.24333309970018002,-3.8980141917771517e-05,ok,,,,0.005785132149172423,0.005785132149172423,0.005785132149172423,0.005785132149172423,0.005785132149172423
BRL,1920,ols_clip_legacy,True,False,train_tuvo_shock,0.0003887158507468247,0.00046465286959571875,0.00046465286959571875,False,False,0.4740359903632893,7.593701884889406e-05,ok,,,,0.015014575684389131,0.015014575684389131,0.015014575684389131,0.015014575684389131,0.015014575684389131
BRL,1920,ridge_clip,True,False,train_tuvo_shock,0.0003887158507468247,0.00011902748481649538,0.00011902748481649538,False,False,1.6835266062739662,-0.0002696883659303293,ok,100.0,50000.0,1.8729617214335135,1.0822712925502649,1.0822712925502649,1.0822712925502649,1.0822712925502649,1.0822712925502649
BRL,1920,log_ridge,True,False,train_tuvo_shock,0.0003887158507468247,1.644237646337187e-05,1.644237646337187e-05,False,True,2.323912997152234,-0.00037227347428345285,ok,100.0,50000.0,10.274017110047971,19.478112376679064,19.478112376679064,19.478112376679064,19.478112376679064,19.478112376679064
BRL,1920,softplus_ridge,True,False,train_tuvo_shock,0.0003887158507468247,8.006682413943647e-05,8.006682413943647e-05,False,True,1.9267380945470096,-0.0003086490266073882,ok,100.0,50000.0,2.1401631538392736,2.2749058057388987,2.2749058057388987,2.2749058057388987,2.2749058057388987,2.2749058057388987
BRL,1920,nnls_signed_clip_legacy,True,False,train_tuvo_shock,0.0003887158507468247,0.0004371187030491233,0.0004371187030491233,False,False,0.30215426382731003,4.840285230229863e-05,ok,,,,0.006624576467012977,0.006624576467012977,0.006624576467012977,0.006624576467012977,0.006624576467012977
BRL,1920,nnls_nonneg,True,False,train_tuvo_shock,0.0003887158507468247,0.0007205350088876346,0.0007205350088876346,False,True,2.0713773813505787,0.00033181915814080987,ok,,,,0.15662764216633707,0.15662764216633707,0.15662764216633707,0.15662764216633707,0.15662764216633707
BRL,1920,ssrc_log,True,False,train_tuvo_shock,0.0003887158507468247,1.74148192604979e-05,1.74148192604979e-05,False,True,2.3178425338736504,-0.00037130103148632677,ok,100.0,1854.3629379832648,10.428273308859191,18.21545396201735,18.21545396201735,18.21545396201735,18.21545396201735,18.21545396201735
BRL,1940,naive,True,False,train_tuvo_shock,7.015797989044187e-06,1.5780969551958316e-05,1.5780969551958316e-05,False,True,0.054401773554647107,8.765171562914128e-06,ok,,,,0.2552136112174197,0.2552136112174197,0.2552136112174197,0.2552136112174197,0.2552136112174197
BRL,1940,ewma_0.94,True,False,train_tuvo_shock,7.015797989044187e-06,0.00010698262416909847,0.00010698262416909847,False,True,0.6204525036148868,9.996682618005429e-05,ok,,,,1.7900808234895234,1.7900808234895234,1.7900808234895234,1.7900808234895234,1.7900808234895234
BRL,1940,garch_11,True,False,train_tuvo_shock,7.015797989044187e-06,9.165035101334707e-05,9.165035101334707e-05,False,True,0.525291462406485,8.463455302430288e-05,ok,,,,1.6463659454969362,1.6463659454969362,1.6463659454969362,1.6463659454969362,1.6463659454969362
BRL,1940,gjr_garch_11,True,False,train_tuvo_shock,7.015797989044187e-06,9.734185817017499e-05,9.734185817017499e-05,False,True,0.5606162796457115,9.03260601811308e-05,ok,,,,1.7021384357634348,1.7021384357634348,1.7021384357634348,1.7021384357634348,1.7021384357634348
BRL,1940,ols_clip_legacy,True,False,train_tuvo_shock,7.015797989044187e-06,0.00013108592289531008,0.00013108592289531008,False,False,0.7700516517674902,0.00012407012490626588,ok,,,,1.9812091520739465,1.9812091520739465,1.9812091520739465,1.9812091520739465,1.9812091520739465
BRL,1940,ridge_clip,True,False,train_tuvo_shock,7.015797989044187e-06,0.00012186803315559912,0.00012186803315559912,False,False,0.7128400448215176,0.00011485223516655493,ok,100.0,50000.0,1.898127247333166,1.9123431148893384,1.9123431148893384,1.9123431148893384,1.9123431148893384,1.9123431148893384
BRL,1940,log_ridge,True,False,train_tuvo_shock,7.015797989044187e-06,1.5831517955352702e-05,1.5831517955352702e-05,False,True,0.05471550646623613,8.815719966308515e-06,ok,1.0,500.0,7.616378628010412,0.25699213947859256,0.25699213947859256,0.25699213947859256,0.25699213947859256,0.25699213947859256
BRL,1940,softplus_ridge,True,False,train_tuvo_shock,7.015797989044187e-06,7.977466066360474e-05,7.977466066360474e-05,False,True,0.45158399272667915,7.275886267456055e-05,ok,100.0,50000.0,2.100381401350174,1.518986650485219,1.518986650485219,1.518986650485219,1.518986650485219,1.518986650485219
BRL,1940,nnls_signed_clip_legacy,True,False,train_tuvo_shock,7.015797989044187e-06,0.000107699368793663,0.000107699368793663,False,False,0.6249010393317515,0.0001006835708046188,ok,,,,1.7963216859975044,1.7963216859975044,1.7963216859975044,1.7963216859975044,1.7963216859975044
BRL,1940,nnls_nonneg,True,False,train_tuvo_shock,7.015797989044187e-06,9.076189878910532e-05,9.076189878910532e-05,False,True,0.5197772090492749,8.374610080006114e-05,ok,,,,1.6373740525361726,1.6373740525361726,1.6373740525361726,1.6373740525361726,1.6373740525361726
BRL,1940,ssrc_log,True,False,train_tuvo_shock,7.015797989044187e-06,1.7357786208901303e-05,1.7357786208901303e-05,False,True,0.06418841858406722,1.0341988219857116e-05,ok,100.0,1868.1291620970278,8.370365595043545,0.3100640886698012,0.3100640886698012,0.3100640886698012,0.3100640886698012,0.3100640886698012
BRL,1960,naive,True,False,train_tuvo_shock,0.00019774021932224392,4.884595475038663e-05,4.884595475038663e-05,False,True,0.9346602536704472,-0.0001488942645718573,ok,,,,1.6499588828726264,1.6499588828726264,1.6499588828726264,1.6499588828726264,1.6499588828726264
BRL,1960,ewma_0.94,True,False,train_tuvo_shock,0.00019774021932224392,8.980495909628813e-05,8.980495909628813e-05,False,True,0.6775465663023637,-0.00010793526022595579,ok,,,,0.4125713521939791,0.4125713521939791,0.4125713521939791,0.4125713521939791,0.4125713521939791
BRL,1960,garch_11,True,False,train_tuvo_shock,0.00019774021932224392,7.841455740271429e-05,7.841455740271429e-05,False,True,0.7490480157835565,-0.00011932566191952963,ok,,,,0.5967838832384111,0.5967838832384111,0.5967838832384111,0.5967838832384111,0.5967838832384111
BRL,1960,gjr_garch_11,True,False,train_tuvo_shock,0.00019774021932224392,8.060752815143815e-05,8.060752815143815e-05,False,True,0.7352819879100992,-0.00011713269117080577,ok,,,,0.555761372846816,0.555761372846816,0.555761372846816,0.555761372846816,0.555761372846816
BRL,1960,ols_clip_legacy,True,False,train_tuvo_shock,0.00019774021932224392,0.00011752434465493395,0.00011752434465493395,False,False,0.5035424969560297,-8.021587466730997e-05,ok,,,,0.16223823420427919,0.16223823420427919,0.16223823420427919,0.16223823420427919,0.16223823420427919
BRL,1960,ridge_clip,True,False,train_tuvo_shock,0.00019774021932224392,0.00012074272291270399,0.00012074272291270399,False,False,0.48333963523086865,-7.699749640953993e-05,ok,100.0,50000.0,2.0350055931128583,0.14440673651153846,0.14440673651153846,0.14440673651153846,0.14440673651153846,0.14440673651153846
BRL,1960,log_ridge,True,False,train_tuvo_shock,0.00019774021932224392,1.8677204046625036e-05,1.8677204046625036e-05,False,True,1.1240398262602966,-0.00017906301527561888,ok,1.0,500.0,7.267736041682383,7.227599106009661,7.227599106009661,7.227599106009661,7.227599106009661,7.227599106009661
BRL,1960,softplus_ridge,True,False,train_tuvo_shock,0.00019774021932224392,8.011834608750126e-05,8.011834608750126e-05,False,True,0.7383527511344921,-0.00011762187323474266,ok,100.0,50000.0,2.2324543206999596,0.564652336437593,0.564652336437593,0.564652336437593,0.564652336437593,0.564652336437593
BRL,1960,nnls_signed_clip_legacy,True,False,train_tuvo_shock,0.00019774021932224392,9.09643500576264e-05,9.09643500576264e-05,False,False,0.6702686724684833,-0.00010677586926461751,ok,,,,0.397334580577386,0.397334580577386,0.397334580577386,0.397334580577386,0.397334580577386
BRL,1960,nnls_nonneg,True,False,train_tuvo_shock,0.00019774021932224392,0.00010039626609703187,0.00010039626609703187,False,True,0.6110613076761707,-9.734395322521205e-05,ok,,,,0.2917682173739915,0.2917682173739915,0.2917682173739915,0.2917682173739915,0.2917682173739915
BRL,1960,ssrc_log,True,False,train_tuvo_shock,0.00019774021932224392,1.637010512062726e-05,1.637010512062726e-05,False,True,1.1385222757597213,-0.00018137011420161665,ok,100.0,1868.9060293893554,8.239420011975122,8.58785205846094,8.58785205846094,8.58785205846094,8.58785205846094,8.58785205846094
BRL,1980,naive,True,False,train_tuvo_shock,0.00036273919965178485,4.02276233801203e-05,4.02276233801203e-05,False,True,1.9300973090626654,-0.00032251157627166455,ok,,,,5.818036830889295,5.818036830889295,5.818036830889295,5.818036830889295,5.818036830889295
BRL,1980,ewma_0.94,True,False,train_tuvo_shock,0.00036273919965178485,0.00017543209841035045,0.00017543209841035045,False,True,1.120954901072751,-0.0001873071012414344,ok,,,,0.3412579699162641,0.3412579699162641,0.3412579699162641,0.3412579699162641,0.3412579699162641
BRL,1980,garch_11,True,False,train_tuvo_shock,0.00036273919965178485,0.00021838298080597882,0.00021838298080597882,False,True,0.8639117788009484,-0.00014435621884580603,ok,,,,0.1535894057088294,0.1535894057088294,0.1535894057088294,0.1535894057088294,0.1535894057088294
BRL,1980,gjr_garch_11,True,False,train_tuvo_shock,0.00036273919965178485,0.00022087249529584817,0.00022087249529584817,False,True,0.8490130726108738,-0.00014186670435593668,ok,,,,0.14620283395846045,0.14620283395846045,0.14620283395846045,0.14620283395846045,0.14620283395846045
BRL,1980,ols_clip_legacy,True,False,train_tuvo_shock,0.00036273919965178485,-2.3660465175063935e-05,1e-12,True,False,2.17084285563634,-0.00036273919865178485,ok,,,,362739178.9425902,3627375.8924933583,36262.42111087471,355.8455155339944,3627375.8924933583
BRL,1980,ridge_clip,True,False,train_tuvo_shock,0.00036273919965178485,0.00012443779367184203,0.00012443779367184203,False,False,1.4261345522689306,-0.0002383014059799428,ok,100.0,50000.000000000015,2.2549498676648883,0.8451461823680941,0.8451461823680941,0.8451461823680941,0.8451461823680941,0.8451461823680941
BRL,1980,log_ridge,True,False,train_tuvo_shock,0.00036273919965178485,9.431626136499608e-06,9.431626136499608e-06,False,True,2.114398511819324,-0.00035330757351528525,ok,1.0,500.0000000000001,8.331944722412505,33.81026337176447,33.81026337176447,33.81026337176447,33.81026337176447,33.81026337176447
BRL,1980,softplus_ridge,True,False,train_tuvo_shock,0.00036273919965178485,8.146554283187523e-05,8.146554283187523e-05,False,True,1.6833055557702796,-0.0002812736568199096,ok,100.0,50000.000000000015,2.54367298406548,1.959166284116173,1.959166284116173,1.959166284116173,1.959166284116173,1.959166284116173
BRL,1980,nnls_signed_clip_legacy,True,False,train_tuvo_shock,0.00036273919965178485,1.3980994674711488e-05,1.3980994674711488e-05,False,False,2.0871724380298335,-0.00034875820497707336,ok,,,,21.689178761547446,21.689178761547446,21.689178761547446,21.689178761547446,21.689178761547446
BRL,1980,nnls_nonneg,True,False,train_tuvo_shock,0.00036273919965178485,0.00021991686861215333,0.00021991686861215333,False,True,0.8547320998532145,-0.00014282233103963152,ok,,,,0.14900330405476492,0.14900330405476492,0.14900330405476492,0.14900330405476492,0.14900330405476492
BRL,1980,ssrc_log,True,False,train_tuvo_shock,0.00036273919965178485,1.586316652519949e-05,1.586316652519949e-05,False,True,2.075908424297935,-0.0003468760331265854,ok,100.0,1908.677669804164,8.793801304384425,18.737074338868,18.737074338868,18.737074338868,18.737074338868,18.737074338868
BRL,2000,naive,True,False,train_tuvo_shock,1.4712261417570341e-05,3.55578257949892e-05,3.55578257949892e-05,False,True,0.14182563484688213,2.0845564377418858e-05,ok,,,,0.29623494460873956,0.29623494460873956,0.29623494460873956,0.29623494460873956,0.29623494460873956
BRL,2000,ewma_0.94,True,False,train_tuvo_shock,1.4712261417570341e-05,9.552202986447154e-05,9.552202986447154e-05,False,True,0.549800259868542,8.080976844690121e-05,ok,,,,1.0246952082128469,1.0246952082128469,1.0246952082128469,1.0246952082128469,1.0246952082128469
BRL,2000,garch_11,True,False,train_tuvo_shock,1.4712261417570341e-05,8.947646026159691e-05,8.947646026159691e-05,False,True,0.5086684041214501,7.476419884402656e-05,ok,,,,0.969720376165266,0.969720376165266,0.969720376165266,0.969720376165266,0.969720376165266
BRL,2000,gjr_garch_11,True,False,train_tuvo_shock,1.4712261417570341e-05,9.329913198729467e-05,9.329913198729467e-05,False,True,0.5346764715689116,7.858687056972434e-05,ok,,,,1.0048187046217922,1.0048187046217922,1.0048187046217922,1.0048187046217922,1.0048187046217922
BRL,2000,ols_clip_legacy,True,False,train_tuvo_shock,1.4712261417570341e-05,0.00017149241472040426,0.00017149241472040426,False,False,1.0666751147142204,0.00015678015330283391,ok,,,,1.5416473556959285,1.5416473556959285,1.5416473556959285,1.5416473556959285,1.5416473556959285
BRL,2000,ridge_clip,True,False,train_tuvo_shock,1.4712261417570341e-05,0.00011388945152881781,0.00011388945152881781,False,False,0.6747655134295414,9.917719011124748e-05,ok,100.0,50000.0,1.805035018046222,1.1757271921063994,1.1757271921063994,1.1757271921063994,1.1757271921063994,1.1757271921063994
BRL,2000,log_ridge,True,False,train_tuvo_shock,1.4712261417570341e-05,1.6214178015082443e-05,1.6214178015082443e-05,False,True,0.010218494019762221,1.5019165975121016e-06,ok,100.0,50000.0,5.445579985506636,0.004574956718005563,0.004574956718005563,0.004574956718005563,0.004574956718005563,0.004574956718005563
BRL,2000,softplus_ridge,True,False,train_tuvo_shock,1.4712261417570341e-05,7.154755808159763e-05,7.154755808159763e-05,False,True,0.3866866775657261,5.683529666402729e-05,ok,100.0,50000.0,1.8608190858756557,0.7873102405895962,0.7873102405895962,0.7873102405895962,0.7873102405895962,0.7873102405895962
BRL,2000,nnls_signed_clip_legacy,True,False,train_tuvo_shock,1.4712261417570341e-05,0.00014056848543892412,0.00014056848543892412,False,False,0.8562799523238477,0.00012585622402135378,ok,,,,1.3616761422877466,1.3616761422877466,1.3616761422877466,1.3616761422877466,1.3616761422877466
BRL,2000,nnls_nonneg,True,False,train_tuvo_shock,1.4712261417570341e-05,0.00012780255641556116,0.00012780255641556116,False,True,0.7694252164496792,0.00011309029499799081,ok,,,,1.276922402544312,1.276922402544312,1.276922402544312,1.276922402544312,1.276922402544312
BRL,2000,ssrc_log,True,False,train_tuvo_shock,1.4712261417570341e-05,1.5935362512045246e-05,1.5935362512045246e-05,False,True,0.008321534791052698,1.2231010944749053e-06,ok,100.0,2041.6679913190176,5.469799044673878,0.0031055488077615934,0.0031055488077615934,0.0031055488077615934,0.0031055488077615934,0.0031055488077615934
BRL,2020,naive,True,False,train_tuvo_shock,2.104330022163978e-05,2.68732015278195e-05,2.68732015278195e-05,False,True,0.042740161886929244,5.829901306179719e-06,ok,,,,0.02760625619960555,0.02760625619960555,0.02760625619960555,0.02760625619960555,0.02760625619960555
BRL,2020,ewma_0.94,True,False,train_tuvo_shock,2.104330022163978e-05,6.892353329956136e-05,6.892353329956136e-05,False,True,0.35101947793954436,4.788023307792158e-05,ok,,,,0.49172916499329533,0.49172916499329533,0.49172916499329533,0.49172916499329533,0.49172916499329533
