entity,t0,variant,raw_pred,pred_negativa,yhat_clipped,y_test,mase,qlike,positive_by_construction
BRL,3880,nnls_nonneg,5.4438275892265335e-05,False,5.4438275892265335e-05,1.0998338518941493e-05,0.4971530830873237,0.8013564794293786,True
COP,500,nnls_original_legacy,0.0784949023400352,False,0.0784949023400352,1.1233530591011391e-06,0.5004083247487293,10.154485258905137,False
COP,500,nnls_nonneg,0.0784861362824785,False,0.0784861362824785,1.1233530591011391e-06,0.5003524399610021,10.154373577492104,True
COP,520,nnls_original_legacy,0.0796457818582135,False,0.0796457818582135,1.6914548148172778e-06,0.5077821807163412,9.759776596890855,False
COP,520,nnls_nonneg,0.078478558596341,False,0.078478558596341,1.6914548148172778e-06,0.5003403834619,9.745013284846086,True
COP,540,nnls_original_legacy,0.0745110655024509,False,0.0745110655024509,7.009814698587422e-06,0.4750238007655069,8.271485734242063,False
COP,540,nnls_nonneg,0.0785129497879299,False,0.0785129497879299,7.009814698587422e-06,0.5005390598472279,8.323796871061154,True
COP,560,nnls_original_legacy,0.0786046420685284,False,0.0786046420685284,1.585380990502113e-07,0.5011854481359286,12.113948394967558,False
COP,560,nnls_nonneg,0.0784747596635084,False,0.0784747596635084,1.585380990502113e-07,0.5003573125329551,12.112294681355074,True
COP,580,nnls_original_legacy,0.0793920957340643,False,0.0793920957340643,0.0,0.5062171688535316,19.492494465566747,False
COP,580,nnls_nonneg,0.0784754874716704,False,0.0784754874716704,0.0,0.5003727225614089,19.48088196674981,True
COP,600,nnls_original_legacy,0.0797948153869598,False,0.0797948153869598,4.322252758138256e-06,0.508773268345035,8.823491240198551,False
COP,600,nnls_nonneg,0.0784740711559539,False,0.0784740711559539,4.322252758138256e-06,0.5003517217088146,8.806801886071678,True
COP,620,nnls_original_legacy,0.102152675170574,False,0.102152675170574,2.294525993951986e-06,0.6513669002582644,9.703719966686972,False
COP,620,nnls_nonneg,0.0786028457177997,False,0.0786028457177997,2.294525993951986e-06,0.5012002604917758,9.441666090611308,True
COP,640,nnls_original_legacy,0.0788822986494873,False,0.0788822986494873,0.0106071144221068,0.4353618993473306,1.1408995162710056,False
COP,640,nnls_nonneg,0.078469274690678,False,0.078469274690678,0.0106071144221068,0.4327282206950064,1.136357580140586,True
COP,660,nnls_original_legacy,0.0787840065707275,False,0.0787840065707275,0.0001081331118659,0.5015476759282544,5.592474833653687,False
COP,660,nnls_nonneg,0.0784900692957397,False,0.0784900692957397,0.0001081331118659,0.4996738669616984,5.588742070659037,True
COP,680,nnls_original_legacy,0.0814496804950396,False,0.0814496804950396,9.664704552670204e-06,0.5191703141515961,8.039378806497755,False
COP,680,nnls_nonneg,0.0784973792093042,False,0.0784973792093042,9.664704552670204e-06,0.500349748228223,8.002463095304702,True
COP,700,nnls_original_legacy,0.0672573353897459,False,0.0672573353897459,2.437597008743409e-06,0.4287696365772409,9.2253048892288,False
COP,700,nnls_nonneg,0.0785798176822109,False,0.0785798176822109,2.437597008743409e-06,0.5009537715179188,9.38088847204772,True
