entity,t0,mode,history_size,y_test,yhat_original,evaluable,residual_variance,smearing_factor,yhat_smearing,qlike_original,qlike_smearing,qlike_reduction,improved
GTQ,3760,ssrc_log,163,6.397072657932401e-07,1.5417717589517009e-07,True,8.083975565788068,56.93941358047322,8.784351924322504e-06,1.7262614538173953,1.6925400542026,0.033721399614795367,True
GTQ,3780,ssrc_log,164,1.3157304314382497e-05,2.4548349310845173e-06,True,8.05086798095097,56.00460897511494,0.00013748757087473913,2.680833593108326,1.4422545902260295,1.2385790028822963,True
GTQ,3800,ssrc_log,165,3.712583128657667e-06,7.180065268254378e-07,True,8.02344482982922,55.24193820527527,3.9669496379695684e-05,2.5276770733452616,1.4624425001164822,1.0652345732287793,True
GTQ,3820,ssrc_log,166,3.840465271889604e-07,1.895422717485137e-07,True,7.995287451014172,54.46965325115725,1.0329648783903275e-05,0.3200271305720006,2.3291889019726053,-2.0091617714006045,False
GTQ,3840,ssrc_log,167,1.391258189003875e-09,2.911678271608116e-07,True,7.951922197459759,53.301320127193804,1.5524859698250576e-05,4.348469517166308,8.320078974808272,-3.9716094576419643,False
GTQ,3860,ssrc_log,168,9.376398419440117e-08,4.762879481848241e-07,True,8.058558857132764,56.220385844131194,2.6782614258444787e-05,0.82210585649542,4.658228343075448,-3.8361224865800283,False
GTQ,3880,ssrc_log,169,1.8263693008957302e-05,9.296236867709324e-07,True,8.022356648330522,55.21188975300541,5.133170169475445e-05,15.668438715389904,0.38919096405117015,15.279247751338733,True
GTQ,3900,ssrc_log,170,1.1429004913922913e-07,9.293330991971475e-08,True,8.035138496305823,55.56587468418215,5.169377240453549e-06,0.022949781781137712,2.8338770516539964,-2.8109272698728587,False
MXN,500,ssrc_log,0,8.428466030064329e-05,1.1596826084840184e-05,False,,,,,,,False
MXN,520,ssrc_log,1,0.0004467817820221,1.2537231632422262e-05,False,,,,,,,False
MXN,540,ssrc_log,2,0.0004439620409388,1.07009831506922e-05,False,,,,,,,False
MXN,560,ssrc_log,3,0.0001242161671805,1.0289241287164317e-05,False,,,,,,,False
MXN,580,ssrc_log,4,0.0001656892797834,1.086929497182301e-05,False,,,,,,,False
MXN,600,ssrc_log,5,0.0001749585854995,7.573761412666178e-06,False,,,,,,,False
MXN,620,ssrc_log,6,7.990637415081531e-05,6.582080651429892e-06,False,,,,,,,False
MXN,640,ssrc_log,7,1.1534596235692524e-05,1.1531364768917412e-05,False,,,,,,,False
MXN,660,ssrc_log,8,8.14818558978533e-06,9.95777675687011e-06,False,,,,,,,False
MXN,680,ssrc_log,9,8.494175152166053e-06,9.5697999870329e-06,False,,,,,,,False
MXN,700,ssrc_log,10,5.224570473288478e-06,9.007889123896933e-06,False,,,,,,,False
MXN,720,ssrc_log,11,4.377929937919515e-07,8.142470886654325e-06,False,,,,,,,False
MXN,740,ssrc_log,12,1.894716706874465e-05,8.077430777540447e-06,False,,,,,,,False
MXN,760,ssrc_log,13,2.3439427073646243e-07,7.678754248840634e-06,False,,,,,,,False
MXN,780,ssrc_log,14,3.969815887411803e-05,7.421703812769759e-06,False,,,,,,,False
MXN,800,ssrc_log,15,5.78000206894445e-05,7.377505363230817e-06,False,,,,,,,False
MXN,820,ssrc_log,16,2.9082512029559865e-05,7.997277099077753e-06,False,,,,,,,False
MXN,840,ssrc_log,17,1.1731620119774383e-05,7.442755265053902e-06,False,,,,,,,False
MXN,860,ssrc_log,18,7.644192137274826e-05,8.276056860656942e-06,False,,,,,,,False
MXN,880,ssrc_log,19,0.0001553076176025,7.747144352583749e-06,False,,,,,,,False
MXN,900,ssrc_log,20,0.000193622346075,1.0248132260032322e-05,True,3.955043657401164,7.224816449054166,7.404149700600908e-05,14.95461359394108,0.6537678609755184,14.300845732965561,True
MXN,920,ssrc_log,21,1.7493452222884784e-05,7.22672816877037e-06,True,3.897865427868419,7.02118996203735,5.074083339593929e-05,0.5366198033527068,0.40966516426053734,0.12695463909216942,True
MXN,940,ssrc_log,22,6.938888868216794e-05,1.4950221417814169e-05,True,3.720211351600899,6.424415640823733,9.60469787519474e-05,2.1063278566421078,0.04755806999403367,2.058769786648074,True
MXN,960,ssrc_log,23,3.580431108082344e-06,6.615104789766826e-06,True,3.5538619704876084,5.911685499412345,3.910691023130763e-05,0.15512327694952366,1.4823709165912389,-1.3272476396417152,False
MXN,980,ssrc_log,24,5.178032234934008e-07,6.5951329883396174e-06,True,3.5510710998649055,5.903441877774916,3.8934474617046704e-05,1.6230048686514174,3.333339431885647,-1.7103345632342295,False
MXN,1000,ssrc_log,25,5.217004090671793e-05,6.116739498771874e-06,True,3.968369770497063,7.273116544039431,4.448838655575158e-05,5.385581236023167,0.01338628564972244,5.372194950373445,True
MXN,1020,ssrc_log,26,3.558728084103287e-05,9.550079005928376e-06,True,3.854409967688401,6.870280834920196,6.561231179448694e-05,1.410947147136549,0.15416230594729963,1.2567848411892493,True
MXN,1040,ssrc_log,27,0.0001202270205395,8.504812451965833e-06,True,3.707787843126888,6.384632439403992,5.430063993511201e-05,10.487602148484754,0.4192537336151694,10.068348414869584,True
MXN,1060,ssrc_log,28,9.398432019466764e-05,9.018118298060249e-06,True,3.6546107079510652,6.217111152798991,5.606716555924631e-05,7.0778295507144975,0.15970332098947937,6.918126229725019,True
MXN,1080,ssrc_log,29,0.000160768069649,1.7893253531099932e-05,True,3.5717209422777634,5.9647102010283115,0.00010672856833755773,5.78930375048942,0.09665259104526602,5.6926511594441545,True
MXN,1100,ssrc_log,30,3.666278515729663e-06,1.0533204844761508e-05,True,3.480992555528762,5.700171589248753,6.00415450170058e-05,0.40342417627793714,1.8569219816967126,-1.4534978054187755,False
MXN,1120,ssrc_log,31,1.8628687742011607e-05,1.5412681025705634e-05,True,3.535208471513298,5.856805015802877,9.026955321882417e-05,0.019147655034168043,0.7844648274596671,-0.765317172425499,False
MXN,1140,ssrc_log,32,0.0001362784178008,5.808254264136356e-06,True,3.45108239027169,5.615559320854296,3.261705792679471e-05,19.307467818210917,1.7482687771388035,17.559199041072112,True
MXN,1160,ssrc_log,33,0.0002465958325511,3.023094763661194e-05,True,3.466651322700645,5.65944404061204,0.00017109082238848212,5.0581813801087945,0.07575922299800997,4.9824221571107845,True
MXN,1180,ssrc_log,34,9.708915850626451e-06,1.0563830568001828e-05,True,3.385446938437628,5.434260611187625,5.740705178501325e-05,0.003462855654129182,0.946246623954546,-0.9427837683004168,False
MXN,1200,ssrc_log,35,1.2011009950008635e-05,9.59222484712592e-06,True,3.334856792722084,5.298524557164743,5.0825068762798226e-05,0.027290143297217462,0.678886571823039,-0.6515964285258216,False
MXN,1220,ssrc_log,36,2.289310438158815e-05,1.3583058996023416e-05,True,3.2653176752582307,5.117463149403126,6.95112156146334e-05,0.163403565050821,0.43999640599983025,-0.27659284094900927,False
MXN,1240,ssrc_log,37,1.9536685265449408e-06,8.521869333580318e-06,True,3.1856427480345344,4.917603773800167,4.1907568555023866e-05,0.7021803395270425,2.1123760564977885,-1.410195716970746,False
MXN,1260,ssrc_log,38,0.0001513360638925,5.527309156354953e-06,True,3.2796929519165325,5.154378130524954,2.8490256873979356e-05,23.069897681145534,2.6419124735432398,20.427985207602294,True
MXN,1280,ssrc_log,39,9.594327443383072e-05,1.6010763601631407e-05,True,3.3214800629784342,5.263204340560546,8.426834680422928e-05,3.2019274941278226,0.008793824556106333,3.1931336695717163,True
MXN,1300,ssrc_log,40,8.462115764578331e-06,1.5031565739858811e-05,True,3.2471545195168985,5.071198903457736,7.622846681711523e-05,0.13750951526015243,1.3091456573506162,-1.1716361420904637,False
MXN,1320,ssrc_log,41,7.999052029031222e-05,2.1029532541839824e-05,True,3.2383836410141833,5.049008162373048,0.00010617868635545515,1.467742805099447,0.03657286361690204,1.431169941482545,True
MXN,1340,ssrc_log,42,1.110424459253308e-05,1.5068632171759084e-05,True,3.160653270870696,4.856541870859968,7.318182873292266e-05,0.0421990641219383,1.0373547152496032,-0.9951556511276649,False
MXN,1360,ssrc_log,43,0.0068810080121501,1.588826794212955e-05,True,3.1321064522724384,4.787714827745814,7.60688747852149e-05,426.01642016795756,84.95272090440073,341.0636992635568,True
MXN,1380,ssrc_log,44,1.0704430191947531e-05,1.047195966573787e-05,True,3.6256314435135764,6.127676997456673,6.416929912973577e-05,0.00024281817568527764,0.9576826422433042,-0.957439824067619,False
MXN,1400,ssrc_log,45,0.0002847694813311,2.6222732971752636e-05,True,3.5736732597809056,5.9705355478607025,0.00015656425642346283,7.474588270062021,0.2206529957781005,7.253935274283921,True
MXN,1420,ssrc_log,46,2.0909986310684468e-05,2.201887472237125e-05,True,3.526544308729423,5.831487737626503,0.00012840328108861587,0.0013123566391324282,0.9777952851770175,-0.9764829285378851,False
MXN,1440,ssrc_log,47,0.0001675635769646,2.0755602723758388e-05,True,3.4828354903449235,5.705426532346278,0.00011842003701762304,4.98462664068656,0.0678685484750301,4.916758092211531,True
MXN,1460,ssrc_log,48,0.0002254709621365,3.733756256294987e-05,True,3.4264484301601854,5.5468168078418705,0.0002071050742696985,3.2405251674657443,0.0037139720219370176,3.2368111954438072,True
MXN,1480,ssrc_log,49,0.0002438325916953,1.3852166800029811e-05,True,3.3627224585637268,5.372864696320164,7.442625525388808e-05,13.734447187593863,1.089490527561435,12.644956660032427,True
MXN,1500,ssrc_log,50,0.0001283481429049,1.1885373895955152e-05,True,3.3498686079136806,5.33844442287743,6.344984183311707e-05,7.419393023195585,0.31833167685833774,7.101061346337247,True
MXN,1520,ssrc_log,51,2.0035839518106407e-06,1.702409420072332e-05,True,3.3087091370205015,5.229703417376398,8.903138658960222e-05,1.257383169019087,2.816555656006511,-1.559172486987424,False
MXN,1540,ssrc_log,52,2.086494664437745e-05,1.6147216793687924e-05,True,3.465312024554038,5.655655467803541,9.132356051457706e-05,0.03584698962185118,0.7048110213628385,-0.6689640317409873,False
MXN,1560,ssrc_log,53,6.180690747182988e-05,1.5794876044223314e-05,True,3.4150756289829918,5.515364894320853,8.711495638094813e-05,1.5487690654417072,0.05270020677390308,1.4960688586678041,True
MXN,1580,ssrc_log,54,4.259380615531717e-06,1.5718559652694143e-05,True,3.3513312336028513,5.342349923751401,8.397448019704479e-05,0.5766961971059987,2.0321115131064165,-1.4554153160004177,False
MXN,1600,ssrc_log,55,4.161000004126416e-05,1.604832793127434e-05,True,3.401134306292223,5.477052838760852,8.789798775863507e-05,0.6400576224322985,0.22122606513185472,0.41883155730044375,True
MXN,1620,ssrc_log,56,5.0852659127798855e-06,1.6191877680694894e-05,True,3.3398543384434705,5.311780921954608,8.600813813302998e-05,0.4722251844098986,1.8872200035127582,-1.4149948191028596,False
MXN,1640,ssrc_log,57,1.8565557328902053e-05,1.7247686370078577e-05,True,3.37178450944667,5.397264519317754,9.309076541199747e-05,0.002778468056027217,0.8117018874683599,-0.8089234194123327,False
MXN,1660,ssrc_log,58,5.672838588927453e-05,1.585127603646367e-05,True,3.3303147871241903,5.286505246175336,8.379828257586321e-05,1.3037651420243197,0.06710138072179994,1.2366637613025198,True
MXN,1680,ssrc_log,59,9.173620132481404e-05,1.574265527250813e-05,True,3.2736154221451335,5.138738961168097,8.089780987497201e-05,3.0646949893534643,0.008245997603579802,3.0564489917498845,True
MXN,1700,ssrc_log,60,4.292222540851008e-08,1.5996676307480363e-05,True,3.2260679641760768,5.01801271634974,8.02719269315387e-05,4.923429678760943,6.534320180183734,-1.6108905014227908,False
MXN,1720,ssrc_log,61,1.0326055893089455e-05,1.4963424178824271e-05,True,3.976119336036164,7.30135296036662,0.00010925387156057609,0.06102486073829616,1.4535181963957564,-1.3924933356574603,False
MXN,1740,ssrc_log,62,3.718982404702326e-05,1.5324185351539182e-05,True,3.939901439523823,7.170323124409013,0.0001098799776211837,0.5402683425287602,0.4218120867716708,0.1184562557570894,True
MXN,1760,ssrc_log,63,9.5483052486807e-06,1.890091394125817e-05,True,3.876413556861909,6.9462835700498236,0.00013129170259744427,0.18802350693413272,1.6937837920863372,-1.5057602851522045,False
MXN,1780,ssrc_log,64,3.664236415945624e-06,1.5786102072510753e-05,True,3.856366512553617,6.877005129825168,0.00010856169263311316,0.692627840274836,2.4224512109899043,-1.7298233707150683,False
MXN,1800,ssrc_log,65,7.54438008994045e-06,9.253208762268776e-06,True,3.883371497229977,6.970491568516062,6.450001070827031e-05,0.019493284820828682,1.2628295764399606,-1.243336291619132,False
MXN,1820,ssrc_log,66,0.0001742854338282,2.944051933684376e-05,True,3.841583317109864,6.826360477406639,0.00020097218027140387,3.1415946538222226,0.009683850806698313,3.1319108030155243,True
MXN,1840,ssrc_log,67,1.103033782834356e-05,9.573161451353224e-06,True,3.795746933170713,6.671691770920805,6.386974964586667e-05,0.010528790168337965,0.9288968889173661,-0.9183680987490281,False
MXN,1860,ssrc_log,68,6.484408018274832e-06,2.094316254718849e-05,True,3.747143989042108,6.511514000361464,0.00013637224728926375,0.4820310271785737,2.0935370531335544,-1.6115060259549807,False
MXN,1880,ssrc_log,69,6.702736252491327e-05,1.665133361282813e-05,True,3.752533634718846,6.529085041790355,0.00010871852612588128,1.6327343795634341,0.10018327535147331,1.5325511042119608,True
MXN,1900,ssrc_log,70,6.550998020153112e-05,1.1354956135113553e-05,True,3.7024948615526134,6.367757907469481,7.230614849412918e-05,3.0167369965314323,0.00471509816731186,3.0120218983641207,True
MXN,1920,ssrc_log,71,7.565803927760644e-08,1.17753356117315e-05,True,3.6611020429493855,6.23732261049909,7.344709078952908e-05,4.053963844643169,5.8791269714247,-1.825163126781531,False
MXN,1940,ssrc_log,72,7.81964340664205e-06,9.959635023897857e-06,True,4.094303645586802,7.745808224588736,7.714609746283252e-05,0.02703500367717182,1.3904235306856942,-1.3633885270085224,False
MXN,1960,ssrc_log,73,1.1169429885851128e-05,6.513567203164109e-06,True,4.051732596405739,7.582676959585767,4.939093422384195e-05,0.1755012945426786,0.7127296384624604,-0.5372283439197818,False
MXN,1980,ssrc_log,74,1.4481231016773894e-05,1.3555894238320006e-05,True,3.9969216492348294,7.377691793755578,0.00010001184744825141,0.002228897311524758,1.0772304107750874,-1.0750015134635627,False
MXN,2000,ssrc_log,75,1.6790731651771836e-05,1.1342417038805696e-05,True,3.9493778749856405,7.20437829326235,8.17156835453301e-05,0.08807101280040519,0.7878963685112848,-0.6998253557108796,False
MXN,2020,ssrc_log,76,1.1153077510354214e-05,1.190949697525304e-05,True,3.898434229682489,7.023187078808468,8.364322759041357e-05,0.002106704632550027,1.14818606371374,-1.14607935908119,False
MXN,2040,ssrc_log,77,3.666392414412938e-05,1.1639547934981211e-05,True,3.8557471967384913,6.87487594048354,8.002103554390126e-05,1.0025593229651388,0.2386748425082592,0.7638844804568796,True
MXN,2060,ssrc_log,78,2.76216903523942e-06,1.1118505866016554e-05,True,3.807821695529787,6.712093153809544,7.462901831319636e-05,0.6410245379569679,2.333525161034181,-1.692500623077213,False
MXN,2080,ssrc_log,79,0.0001998779076425,1.2129484382894716e-05,True,3.816743907169251,6.742103401314844,8.177881212444989e-05,12.676613809581927,0.5504397539638035,12.126174055618122,True
MXN,2100,ssrc_log,80,1.4401975673873772e-07,1.1051374605570918e-05,True,3.822817752722831,6.762609771067775,7.473671015234128e-05,3.3533914491679546,5.253703223419021,-1.9003117742510662,False
MXN,2120,ssrc_log,81,4.225542211575825e-06,1.0290649021257872e-05,True,4.093869855545108,7.744128379533989,7.969278154218472e-05,0.30070763678683754,1.99005432246293,-1.6893466856760924,False
MXN,2140,ssrc_log,82,3.546797614824003e-06,1.0368143009669063e-05,True,4.073371593660486,7.665163147478309,7.94741742218149e-05,0.4147789176594736,2.1540153043861556,-1.739236386726682,False
MXN,2160,ssrc_log,83,3.6902792945116e-05,1.000395072189726e-05,True,4.059881802214604,7.613636388003782,7.616710460367248e-05,1.3835147929604457,0.20914021172218433,1.1743745812382613,True
MXN,2180,ssrc_log,84,9.67724715824938e-07,9.246711041115998e-06,True,4.0162451965411865,7.4493188469402725,6.888234376268082e-05,1.3617316418500698,3.2792564545535487,-1.917524812703479,False
MXN,2200,ssrc_log,85,5.079072087602837e-06,9.224854041893438e-06,True,4.067673415311427,7.643355494858946,7.050950316592746e-05,0.1473584142396689,1.7026527782131913,-1.5552943639735224,False
MXN,2220,ssrc_log,86,0.0001397048081761,1.0110030821160428e-05,True,4.0368427781122715,7.526434239282691,7.609313477600907e-05,10.192431835844118,0.22839761938898828,9.96403421645513,True
MXN,2240,ssrc_log,87,0.0009727818133748,0.0004114965058457,True,4.037121629289527,7.5274836899652104,0.0030975338889795492,0.5036506122833133,0.4722521565402915,0.0313984557430218,True
MXN,2260,ssrc_log,88,2.054256721353582e-05,4.376963864115785e-05,True,3.991361065630906,7.357208146197609,0.0003220229776876668,0.22577492998737902,1.81591595995364,-1.590141029966261,False
MXN,2280,ssrc_log,89,0.0004021663246294,1.352105239951906e-05,True,3.967452170476095,7.2697804034619615,9.829570874624635e-05,25.351096833354447,1.6825071162923146,23.668589717062133,True
MXN,2300,ssrc_log,90,1.0471659246528388e-05,9.796038099577986e-05,True,4.008928766031116,7.422117419768033,0.000727074092447633,1.342787514358116,3.254758364186401,-1.9119708498282848,False
MXN,2320,ssrc_log,91,1.2109815636761052e-05,1.3191278928142188e-05,True,4.055307444003018,7.596242536946931,0.00010020481373493911,0.003556388097287755,1.2340505330269376,-1.2304941449296498,False
MXN,2340,ssrc_log,92,9.92661262126623e-06,9.610603315448613e-06,True,4.015986223507492,7.448354323037666,7.158382358705411e-05,0.000529025079530232,1.1143209974969133,-1.113791972417383,False
MXN,2360,ssrc_log,93,0.0005036987034684,9.940482181746907e-06,True,3.9758161389883298,7.300246169931248,7.256859699918468e-05,45.746093046500846,4.003554989291532,41.742538057209316,True
MXN,2380,ssrc_log,94,0.0001221996837325,3.287035051895106e-05,True,4.051037237550004,7.58004107704637,0.0002491592651546692,1.404541019139903,0.20288393457004483,1.2016570845698582,True
MXN,2400,ssrc_log,95,2.3306443210715172e-05,2.942184800546724e-06,True,4.012842476077097,7.436655647484851,2.188065887849463e-05,4.851897534880891,0.0020350908910182763,4.849862443989872,True
MXN,2420,ssrc_log,96,3.299863238493636e-06,1.1170505741811326e-05,True,3.9919523539118282,7.359383583237946,8.220867251110983e-05,0.5148044440675819,2.25551986342155,-1.740715419353968,False
MXN,2440,ssrc_log,97,4.904588322354966e-06,1.2326791942213896e-05,True,3.9865042114820315,7.339363378870768,9.047143929598183e-05,0.31948429335190953,1.9690745082976298,-1.6495902149457202,False
MXN,2460,ssrc_log,98,0.0002898760155013,1.4428017913427236e-05,True,3.9700830736882886,7.279349740389573,0.0001050272163874167,16.090906368633416,0.7447747742063446,15.34613159442707,True
MXN,2480,ssrc_log,99,4.4058887748096894e-05,1.5581545943434553e-05,True,3.9869150155854034,7.340871054001338,0.00011438275367985609,0.7881927954527168,0.33921142253914716,0.44898137291356965,True
MXN,2500,ssrc_log,100,1.297552810999544e-05,1.6165028437646774e-05,True,3.9482250412737514,7.200226764797952,0.00011639249043314081,0.022476365954644084,1.3053836890904686,-1.2829073231358246,False
MXN,2520,ssrc_log,101,9.196774294064454e-06,1.382084299748541e-05,True,3.916158945584462,7.085705698660412,9.79310345581431e-05,0.07275289526803319,1.4593214229285936,-1.3865685276605604,False
MXN,2540,ssrc_log,102,1.8314183406390404e-05,1.3987429216890416e-05,True,3.888079648593208,6.986919962461017,9.772964711099837e-05,0.03981482757867649,0.861925547804208,-0.8221107202255316,False
MXN,2560,ssrc_log,103,0.0003472381078556,1.5375551431023417e-05,True,3.851201079283171,6.8592666908168525,0.0001054655937104294,18.46655034780047,1.1008042589017935,17.36574608889868,True
MXN,2580,ssrc_log,104,5.002184027654895e-05,1.5408758403987186e-05,True,3.8736102437584283,6.936554086463736,0.0001068842797299184,1.0688015317268276,0.2272870111104821,0.8415145206163455,True
MXN,2600,ssrc_log,105,4.970209415090535e-05,1.4040459887912284e-05,True,3.8390405978000794,6.8176872326808775,9.572404588751084e-05,1.275815329496611,0.17464512642154828,1.1011702030750627,True
MXN,2620,ssrc_log,106,2.2581215624857462e-10,1.3697612442649898e-05,True,3.8060078877185988,6.706008689742781,9.185687867000803e-05,10.013045100244106,11.916041228761738,-1.902996128517632,False
MXN,2640,ssrc_log,107,3.8136330476253965e-07,1.4702982289436066e-05,True,4.96444294082264,11.96782106991423,0.0001759637580161957,2.677990972208053,5.1364481391115255,-2.4584571669034725,False
MXN,2660,ssrc_log,108,0.000144850600129,3.7758690913350464e-05,True,5.081718125844844,12.690568286103007,0.0004791804144865598,1.491731609622759,0.49866253901520063,0.9930690706075584,True
MXN,2680,ssrc_log,109,7.770161266520596e-06,6.605576439600945e-06,True,5.040998499718279,12.434803187885416,8.214018644928942e-05,0.013926573394188901,1.4527328024196806,-1.4388062290254917,False
MXN,2700,ssrc_log,110,2.556113216719003e-05,1.5418708423952737e-05,True,4.995921612512455,12.157676807326999,0.00018745678957250833,0.15230850942173113,1.1288329027865127,-0.9765243933647816,False
MXN,2720,ssrc_log,111,2.7526577351313127e-05,1.5658744630044543e-05,True,4.95050554973095,11.88471088964014,0.0001861007412938734,0.19378201709667975,1.0590483989947028,-0.8652663818980231,False
MXN,2740,ssrc_log,112,9.57422167752603e-06,1.2891578285615685e-05,True,4.905925498590102,11.622730996140916,0.0001498364088025022,0.040172585092641766,1.81436767814954,-1.7741950930568982,False
MXN,2760,ssrc_log,113,5.062000728703016e-06,1.148687958395416e-05,True,4.86801196021751,11.404476800468409,0.00013100289217265947,0.2601204192597186,2.2920979683807206,-2.031977549121002,False
MXN,2780,ssrc_log,114,4.932800789378517e-06,1.1443761111336412e-05,True,4.840460472904404,11.248448819720231,0.00012872558601085432,0.2725849276882546,2.3000962424252474,-2.0275113147369925,False
MXN,2800,ssrc_log,115,1.918113406402581e-05,1.0056464031886953e-05,True,4.813635642961128,11.098587206018204,0.00011161355290080338,0.2616321943008528,0.9329683802089019,-0.6713361859080491,False
MXN,2820,ssrc_log,116,0.0002755910255594,1.2248984166665635e-05,True,4.771993077001215,10.869889532745932,0.0001331460917689627,18.385617350391325,0.34236837584810487,18.04324897454322,True
MXN,2840,ssrc_log,117,1.3195331336298486e-05,1.1894988670912e-05,True,4.789721268518094,10.96666957454266,0.0001304494070137777,0.005572640062287304,1.3922752510965624,-1.386702611034275,False
MXN,2860,ssrc_log,118,0.0001248542642931,1.0502975654229096e-05,True,4.750192673951974,10.752048956066174,0.00011292948362353802,8.412024885319449,0.005211341514289147,8.406813543805159,True
MXN,2880,ssrc_log,119,5.570982452092481e-05,9.727988096198089e-06,True,4.74246371531565,10.710578068552339,0.00010419334701208433,2.98160764857277,0.16076913265031845,2.8208385159224516,True
MXN,2900,ssrc_log,120,1.1768685532209988e-05,9.16434590238748e-06,True,4.715025360691637,10.56464110541593,9.681898188872337e-05,0.034059999440136046,1.2289543274017252,-1.1948943279615891,False
MXN,2920,ssrc_log,121,5.570409955062062e-06,4.536823846054164e-06,True,4.67640313685315,10.362583397374575,4.701415172227369e-05,0.022580043038850084,1.251463690333991,-1.228883647295141,False
MXN,2940,ssrc_log,122,2.912645023504503e-06,8.542759059211169e-06,True,4.6386326301125065,10.16871972839872,8.686983945233036e-05,0.4169714035421441,2.4288781298741258,-2.011906726331982,False
MXN,2960,ssrc_log,123,4.190328536644632e-06,8.670495221305774e-06,True,4.621573639617065,10.082354531174433,8.741991501751167e-05,0.2104327194715152,2.0858773170696425,-1.8754445975981273,False
MXN,2980,ssrc_log,124,1.552877134024888e-07,8.415040657226778e-06,True,4.596476368885467,9.956625255809442,8.378630199893301e-05,3.010949916741324,5.292598578988987,-2.2816486622476635,False
MXN,3000,ssrc_log,125,1.2605946187534172e-05,7.777738545165386e-06,True,4.72130134402449,10.597844930580365,8.242822679675356e-05,0.13786968353954054,1.0306917097659931,-0.8928220262264526,False
MXN,3020,ssrc_log,126,2.719819750814027e-06,8.513306604594628e-06,True,4.683532120825787,10.399586652576346,8.853580969309761e-05,0.4605434681126317,2.513561485797295,-2.0530180176846633,False
MXN,3040,ssrc_log,127,2.744283921304718e-08,8.049565174375994e-06,True,4.6668171951474235,10.313034674837143,8.301637606416861e-05,4.684677318481168,7.015018473321547,-2.3303411548403785,False
MXN,3060,ssrc_log,128,5.196792280740221e-05,7.764130795377396e-06,True,4.924187740028084,11.729345570456108,9.106924608775878e-05,3.7922221324430865,0.13163535117710934,3.660586781265977,True
MXN,3080,ssrc_log,129,3.834670177578188e-05,7.388707143461546e-06,True,4.902949901830926,11.605451573134639,8.575034348667427e-05,2.543191096511676,0.25196163698304597,2.29122945952863,True
MXN,3100,ssrc_log,130,6.09899740601699e-05,7.734831542241105e-06,True,4.876486011533289,11.452900374807053,8.858730035924005e-05,4.820131178294549,0.06175212813153763,4.758379050163011,True
MXN,3120,ssrc_log,131,7.604997371522925e-06,7.540994639816181e-06,True,4.859352116079489,11.355203057401216,8.563056091019262e-05,3.58146804613213e-05,1.5100483790029124,-1.5100125643224511,False
MXN,3140,ssrc_log,132,0.0001261024141183,3.596523977290022e-05,True,4.8236922568203955,11.154534852062485,0.0004011765359630846,1.2516888417758096,0.47163866204711247,0.7800501797286972,True
MXN,3160,ssrc_log,133,3.025758067127673e-06,1.7750436281244643e-05,True,4.792134078897156,10.979907805358849,0.00019489915186374348,0.9397094874712204,3.1808453310283484,-2.241135843557128,False
MXN,3180,ssrc_log,134,0.0002522303937695,6.820319082981278e-06,True,4.792737642239349,10.983221840317183,7.491007583231607e-05,32.37176176902472,1.1530545177550513,31.21870725126967,True
MXN,3200,ssrc_log,135,8.847338444494049e-05,6.101210107192154e-06,True,4.831903150081649,11.20042333148571,6.83371560772246e-05,10.82674220512423,0.03641189410398504,10.790330311020245,True
MXN,3220,ssrc_log,136,1.2539616747068614e-05,6.56590661179849e-06,True,4.832374309017296,11.203062232076734,7.35592806882058e-05,0.26280497983718343,0.9396681888864531,-0.6768632090492697,False
MXN,3240,ssrc_log,137,1.733344091823443e-05,1.3787095310830407e-05,True,4.797071408426338,11.007047001882613,0.00015175620681044585,0.028317495446805507,1.2838566855875584,-1.2555391901407529,False
MXN,3260,ssrc_log,138,2.4531518961737824e-06,7.379314120819146e-06,True,4.762481225118936,10.818315880586193,7.983273297267977e-05,0.4337433125649566,2.513288569326296,-2.0795452567613397,False
MXN,3280,ssrc_log,139,6.24136911072787e-05,8.76173390111579e-06,True,4.745716862756347,10.728013789767148,9.39969749148195e-05,4.160049771717401,0.07347474581112134,4.08657502590628,True
MXN,3300,ssrc_log,140,2.054933133151473e-05,1.3723572997805178e-05,True,4.727761771617591,10.632133585517165,0.00014591182459661945,0.09366133329273274,1.1010079964626027,-1.00734666316987,False
MXN,3320,ssrc_log,141,9.467333669563722e-05,1.038953992397771e-05,True,4.694022055662072,10.454275440814934,0.0001086160574961505,5.9027375783520375,0.009019819763487646,5.89371775858855,True
MXN,3340,ssrc_log,142,8.640597907342e-05,2.754054982147599e-05,True,4.682084713775084,10.3920631577719,0.0002862040723508579,0.9940119522270645,0.49955160830517076,0.49446034392189375,True
MXN,3360,ssrc_log,143,1.0835301486984151e-05,5.600139486684273e-06,True,4.652184638800092,10.237856990110162,5.7334350975041534e-05,0.27480911808835673,0.8550749399058477,-0.580265821817491,False
MXN,3380,ssrc_log,144,0.0001638349867086,4.771284936627472e-05,True,4.619864094332392,10.073740092568578,0.00048064775096573616,1.2001117509453572,0.41713783357556644,0.7829739173697907,True
MXN,3400,ssrc_log,145,5.954966606931896e-05,1.270788216335409e-05,True,4.5916325730002505,9.932540502766603,0.00012622244754595006,2.141453481728221,0.22301860291709485,1.9184348788111263,True
MXN,3420,ssrc_log,146,0.0001250375173492,1.212215157201291e-05,True,4.567560963914753,9.813710925916231,0.00011896417269896831,6.981216392518034,0.0012604268039480004,6.979955965714086,True
