escenario,t0,mode,ventana_incluye_shock,mase,lambda_elegida,lambda_relativa,mae_validacion,lambda_traza_legacy,n_inner_train,n_validacion
limpio,22520,ols,False,0.21067579111235146,,,,,,
limpio,22520,ridge,False,0.26966313387181284,0.10082284266265282,0.0001,0.06361563732248465,100.82284266265282,400.0,100.0
limpio,22520,nnls,False,2.1859438437152208,,,,,,
limpio,22520,ssrc,False,0.20020742606559447,0.023197806349104618,0.0001,0.034869510496926555,23.19780634910462,400.0,100.0
limpio,22520,naive,False,1.9633420705214282,,,,,,
limpio,22540,ols,False,0.1827444815199253,,,,,,
limpio,22540,ridge,False,0.09222799643911093,0.10285596776490966,0.0001,0.06867442177157508,102.85596776490966,400.0,100.0
limpio,22540,nnls,False,0.7509951328621841,,,,,,
limpio,22540,ssrc,False,0.09346958929905907,0.023476700728224085,0.0001,0.038163721090991226,23.47670072822409,400.0,100.0
limpio,22540,naive,False,0.7282907237168678,,,,,,
limpio,22560,ols,False,0.1951658809341974,,,,,,
limpio,22560,ridge,False,0.20560667538462965,0.10270857932977429,0.0001,0.06769833007025089,102.7085793297743,400.0,100.0
limpio,22560,nnls,False,0.4355737928595612,,,,,,
limpio,22560,ssrc,False,0.08928119123449854,2.3427597470614277e-06,1e-08,0.039211010386599535,23.427597470614277,400.0,100.0
limpio,22560,naive,False,0.38270776739157997,,,,,,
limpio,22580,ols,False,0.5437947403175672,,,,,,
limpio,22580,ridge,False,0.5997801764885464,0.10167654759599928,0.0001,0.06544182929471222,101.6765475959993,400.0,100.0
limpio,22580,nnls,False,1.8286696202662829,,,,,,
limpio,22580,ssrc,False,0.04538690504257105,0.2332054367243384,0.001,0.03235785771422191,23.320543672433843,400.0,100.0
limpio,22580,naive,False,1.7312556576144689,,,,,,
limpio,22600,ols,False,0.4379901767833083,,,,,,
limpio,22600,ridge,False,0.43778557871221985,0.0010200344722568922,1e-06,0.07417664642076752,102.00344722568923,400.0,100.0
limpio,22600,nnls,False,1.5633251391214587,,,,,,
limpio,22600,ssrc,False,0.16371982110756883,0.023239483898508568,0.0001,0.023311042009604873,23.239483898508567,400.0,100.0
limpio,22600,naive,False,1.9669799070433718,,,,,,
limpio,22620,ols,False,0.49782567161689517,,,,,,
limpio,22620,ridge,False,0.6618178962323835,0.1000339526555636,0.0001,0.07131321761168179,100.03395265556361,400.0,100.0
limpio,22620,nnls,False,2.947832678761292,,,,,,
limpio,22620,ssrc,False,0.40672127935394825,0.0229769592734152,0.0001,0.021819841356655413,22.9769592734152,400.0,100.0
limpio,22620,naive,False,3.0411059981660835,,,,,,
limpio,22640,ols,False,0.23592132836879037,,,,,,
limpio,22640,ridge,False,0.24888079413277808,0.10083038410621367,0.0001,0.06871733864431226,100.83038410621367,400.0,100.0
limpio,22640,nnls,False,0.839681770826016,,,,,,
limpio,22640,ssrc,False,0.1197518085321094,0.00023265731892594063,1e-06,0.024777022243058625,23.265731892594065,400.0,100.0
limpio,22640,naive,False,0.6787573770391296,,,,,,
limpio,22660,ols,False,0.1854478691415591,,,,,,
limpio,22660,ridge,False,0.1853114689775701,0.0010010242590147978,1e-06,0.06202614037395149,100.10242590147979,400.0,100.0
limpio,22660,nnls,False,0.927649887070373,,,,,,
limpio,22660,ssrc,False,0.14425759997683826,0.0002344574011311806,1e-06,0.027090784788540007,23.445740113118063,400.0,100.0
limpio,22660,naive,False,1.1864783172873004,,,,,,
limpio,22680,ols,False,0.28001753930337103,,,,,,
limpio,22680,ridge,False,0.28000946322051756,1.0154405170522358e-05,1e-08,0.054001636689915804,101.54405170522358,400.0,100.0
limpio,22680,nnls,False,0.9604627094890575,,,,,,
limpio,22680,ssrc,False,0.17017306429424597,0.00024087847906333602,1e-06,0.030068328505731177,24.087847906333604,400.0,100.0
limpio,22680,naive,False,0.8447263935048488,,,,,,
limpio,22700,ols,False,0.043039729169416854,,,,,,
limpio,22700,ridge,False,0.04181514689374316,0.0010193602800868914,1e-06,0.04754076399511524,101.93602800868916,400.0,100.0
limpio,22700,nnls,False,1.395853718790114,,,,,,
limpio,22700,ssrc,False,0.018371801466131127,0.00024188823932324286,1e-06,0.03244494379454742,24.18882393232429,400.0,100.0
limpio,22700,naive,False,1.7972948827871464,,,,,,
limpio,22720,ols,False,0.3141143524797395,,,,,,
limpio,22720,ridge,False,0.2508206923934818,0.10356164934997726,0.0001,0.04711595017347015,103.56164934997726,400.0,100.0
limpio,22720,nnls,False,0.36206616789310947,,,,,,
limpio,22720,ssrc,False,0.0028694216602495205,0.0002459325961435575,1e-06,0.031125120304420415,24.593259614355752,400.0,100.0
limpio,22720,naive,False,0.4094281373410192,,,,,,
limpio,22740,ols,False,0.3003345711478053,,,,,,
limpio,22740,ridge,False,0.3244070851330809,0.1014648822736122,0.0001,0.04975212811859422,101.4648822736122,400.0,100.0
limpio,22740,nnls,False,0.8156051801522402,,,,,,
limpio,22740,ssrc,False,0.05558051565127201,2.4081847736039982e-06,1e-08,0.02494390440626827,24.081847736039983,400.0,100.0
limpio,22740,naive,False,0.7461012464069487,,,,,,
limpio,22760,ols,False,0.6140748262117065,,,,,,
limpio,22760,ridge,False,0.684733804240249,0.10098057799128336,0.0001,0.056888356768300424,100.98057799128337,400.0,100.0
limpio,22760,nnls,False,2.1516757682279732,,,,,,
limpio,22760,ssrc,False,0.07342065650830257,2.366665707570795e-06,1e-08,0.021914810933084054,23.666657075707953,400.0,100.0
limpio,22760,naive,False,2.0530539560508805,,,,,,
limpio,22780,ols,False,0.050092134229684136,,,,,,
limpio,22780,ridge,False,0.020372417600621653,0.10021798713850456,0.0001,0.06744692841633103,100.21798713850455,400.0,100.0
limpio,22780,nnls,False,0.7722465657886127,,,,,,
limpio,22780,ssrc,False,0.17342854177663278,0.00023628578546260162,1e-06,0.021147966472916887,23.628578546260165,400.0,100.0
limpio,22780,naive,False,0.9651090919036174,,,,,,
limpio,22800,ols,False,0.026875540163342145,,,,,,
limpio,22800,ridge,False,0.041434801623096526,0.10194472910595337,0.0001,0.0661033778760279,101.94472910595337,400.0,100.0
limpio,22800,nnls,False,0.14288701063241577,,,,,,
limpio,22800,ssrc,False,0.08567960762011138,0.00024018102801903486,1e-06,0.019562247892504617,24.01810280190349,400.0,100.0
limpio,22800,naive,False,0.11358840066169645,,,,,,
limpio,22820,ols,False,0.2730065337758719,,,,,,
limpio,22820,ridge,False,0.3333505893733699,0.10282901420217104,0.0001,0.0723153058377945,102.82901420217104,400.0,100.0
limpio,22820,nnls,False,1.369036140135702,,,,,,
limpio,22820,ssrc,False,0.3331652512432555,0.02403836290956038,0.0001,0.021433632678083115,24.03836290956038,400.0,100.0
limpio,22820,naive,False,1.2730651083941045,,,,,,
limpio,22840,ols,False,0.0282698081184187,,,,,,
limpio,22840,ridge,False,0.028263489436850846,1.0039918016275624e-05,1e-08,0.06750157414822644,100.39918016275624,400.0,100.0
limpio,22840,nnls,False,1.1552740993102408,,,,,,
limpio,22840,ssrc,False,0.08270165375818835,0.02393581779953321,0.0001,0.024288877470152848,23.93581779953321,400.0,100.0
limpio,22840,naive,False,1.092539386117886,,,,,,
limpio,22860,ols,False,0.15489476599644883,,,,,,
limpio,22860,ridge,False,0.15489538905480665,9.812743681559433e-06,1e-08,0.06473323454807857,98.12743681559434,400.0,100.0
limpio,22860,nnls,False,0.2852449089620849,,,,,,
limpio,22860,ssrc,False,0.07439785200906877,0.023640968877334596,0.0001,0.025850578259994438,23.640968877334597,400.0,100.0
limpio,22860,naive,False,0.24791352049916301,,,,,,
limpio,22880,ols,False,0.4336424757056276,,,,,,
limpio,22880,ridge,False,0.43364134325501574,1.003378375123526e-05,1e-08,0.06547393739372664,100.3378375123526,400.0,100.0
limpio,22880,nnls,False,1.7371099094731897,,,,,,
limpio,22880,ssrc,False,0.13287610526721347,2.380563361569718e-06,1e-08,0.024563867577761984,23.80563361569718,400.0,100.0
limpio,22880,naive,False,1.6373751039693747,,,,,,
limpio,22900,ols,False,0.9121366767601865,,,,,,
limpio,22900,ridge,False,0.9121411419767274,9.708962014343889e-06,1e-08,0.06598898299619957,97.08962014343888,400.0,100.0
limpio,22900,nnls,False,0.6681440055915518,,,,,,
limpio,22900,ssrc,False,0.182744717588478,0.023468927252511814,0.0001,0.026138412671176482,23.468927252511815,400.0,100.0
limpio,22900,naive,False,0.44473985638343067,,,,,,
limpio,22920,ols,False,0.07577032178346431,,,,,,
limpio,22920,ridge,False,0.07520291895331091,0.0009929490953088892,1e-06,0.06480910290837834,99.29490953088893,400.0,100.0
limpio,22920,nnls,False,0.07360641240843122,,,,,,
limpio,22920,ssrc,False,0.23293879885135851,0.02391131937307315,0.0001,0.026884110881239584,23.91131937307315,400.0,100.0
limpio,22920,naive,False,0.0184454757742762,,,,,,
limpio,22940,ols,False,0.4873977730410741,,,,,,
limpio,22940,ridge,False,0.5294770462681043,0.09947273688320979,0.0001,0.0647460651573814,99.47273688320979,400.0,100.0
limpio,22940,nnls,False,1.543346965673196,,,,,,
limpio,22940,ssrc,False,0.09008801469244918,0.00023911928502754403,1e-06,0.024684812089336327,23.911928502754407,400.0,100.0
limpio,22940,naive,False,1.4243225502856645,,,,,,
limpio,22960,ols,False,0.5852569498921419,,,,,,
limpio,22960,ridge,False,0.5852791752323667,1.0026953089304456e-05,1e-08,0.06938927947424296,100.26953089304456,400.0,100.0
limpio,22960,nnls,False,1.6172108683834605,,,,,,
limpio,22960,ssrc,False,0.005140126381946138,0.023953857622235383,0.0001,0.024193187669447686,23.953857622235383,400.0,100.0
limpio,22960,naive,False,1.7082866485981298,,,,,,
limpio,22980,ols,False,0.32002884216173505,,,,,,
limpio,22980,ridge,False,0.2578136128233908,0.09966476650150399,0.0001,0.06715557538050011,99.66476650150399,400.0,100.0
limpio,22980,nnls,False,0.3726931837212634,,,,,,
limpio,22980,ssrc,False,0.15639564803873007,0.023891344811653937,0.0001,0.023866846981416848,23.891344811653937,400.0,100.0
limpio,22980,naive,False,0.42888464200217646,,,,,,
limpio,23000,ols,False,0.30588428903262377,,,,,,
limpio,23000,ridge,False,0.324564893560157,0.10043987587173603,0.0001,0.07071588264236273,100.43987587173604,400.0,100.0
limpio,23000,nnls,False,0.7640120291124617,,,,,,
limpio,23000,ssrc,False,0.04659737293727265,0.02383397048820063,0.0001,0.022030194098710276,23.83397048820063,400.0,100.0
limpio,23000,naive,False,0.676641384937544,,,,,,
limpio,23020,ols,False,0.6222344144989662,,,,,,
limpio,23020,ridge,False,0.5969221492880789,0.1020229315006994,0.0001,0.06763677174045216,102.0229315006994,400.0,100.0
limpio,23020,nnls,False,0.5291955993882375,,,,,,
limpio,23020,ssrc,False,0.02796226770289089,0.0002418447967658883,1e-06,0.01903790171976953,24.184479676588833,400.0,100.0
limpio,23020,naive,False,0.21481447174362334,,,,,,
limpio,23040,ols,False,1.0183265380280813,,,,,,
limpio,23040,ridge,False,1.171286620435199,0.09978877713729355,0.0001,0.07113068014330057,99.78877713729355,400.0,100.0
limpio,23040,nnls,False,1.745808738702567,,,,,,
limpio,23040,ssrc,False,0.2326100386012839,0.0002381414912031449,1e-06,0.01722785067987211,23.814149120314493,400.0,100.0
limpio,23040,naive,False,1.8408682252232023,,,,,,
limpio,23060,ols,False,0.12549229805812187,,,,,,
limpio,23060,ridge,False,0.14838504188631926,0.10292647521242955,0.0001,0.06704220565670493,102.92647521242955,400.0,100.0
limpio,23060,nnls,False,0.5111562466033585,,,,,,
limpio,23060,ssrc,False,0.05155977293126298,0.00024356987383159398,1e-06,0.019875779814790218,24.3569873831594,400.0,100.0
limpio,23060,naive,False,0.4117794153147718,,,,,,
limpio,23080,ols,False,0.5152254825747903,,,,,,
limpio,23080,ridge,False,0.5182889806567986,0.10272765430576426,0.0001,0.06179649963395069,102.72765430576426,400.0,100.0
limpio,23080,nnls,False,0.2592913744370768,,,,,,
limpio,23080,ssrc,False,0.06961444852180787,0.000247604165391513,1e-06,0.020161238509211872,24.7604165391513,400.0,100.0
limpio,23080,naive,False,0.5617327501095132,,,,,,
limpio,23100,ols,False,0.31153479810552526,,,,,,
limpio,23100,ridge,False,0.24828900434680118,0.10418097462894593,0.0001,0.05898650567231517,104.18097462894593,400.0,100.0
limpio,23100,nnls,False,0.3634902833730402,,,,,,
limpio,23100,ssrc,False,0.1149845025864846,0.0002500398461003702,1e-06,0.02047628621580539,25.00398461003702,400.0,100.0
limpio,23100,naive,False,0.4598818767127301,,,,,,
limpio,23120,ols,False,0.674160246774127,,,,,,
limpio,23120,ridge,False,0.5039322102315298,0.10766018053064812,0.0001,0.06277882676082888,107.66018053064812,400.0,100.0
limpio,23120,nnls,False,1.0620509499891264,,,,,,
limpio,23120,ssrc,False,0.35744204829381077,0.025159464681381326,0.0001,0.02652099537229315,25.159464681381326,400.0,100.0
limpio,23120,naive,False,1.2464206262281818,,,,,,
limpio,23140,ols,False,0.0016928521908269368,,,,,,
limpio,23140,ridge,False,0.0005128958650264597,0.0010398558594643663,1e-06,0.057597970228509154,103.98558594643664,400.0,100.0
limpio,23140,nnls,False,0.6108064269414272,,,,,,
limpio,23140,ssrc,False,0.1391435725369508,0.02480457404961848,0.0001,0.036007600831725696,24.80457404961848,400.0,100.0
limpio,23140,naive,False,0.64551404261941,,,,,,
limpio,23160,ols,False,0.0718552762753418,,,,,,
limpio,23160,ridge,False,0.07367252686687281,0.0010179172944176976,1e-06,0.05068586829427935,101.79172944176977,400.0,100.0
limpio,23160,nnls,False,0.17539943957576629,,,,,,
limpio,23160,ssrc,False,0.1261086159597175,0.024557942665407548,0.0001,0.03788486790195812,24.55794266540755,400.0,100.0
limpio,23160,naive,False,0.1493272884750869,,,,,,
limpio,23180,ols,False,0.1494354854246339,,,,,,
limpio,23180,ridge,False,0.14948184584540197,0.0009937364588250997,1e-06,0.04882873073489921,99.37364588250998,400.0,100.0
limpio,23180,nnls,False,1.3619596026506942,,,,,,
limpio,23180,ssrc,False,0.062476273070243254,0.24073441241705285,0.001,0.04304516964233919,24.073441241705286,400.0,100.0
limpio,23180,naive,False,1.2882886126108197,,,,,,
limpio,23200,ols,False,0.07184028475544597,,,,,,
limpio,23200,ridge,False,0.07084798083975108,0.0009803300480414779,1e-06,0.04711928556537025,98.03300480414781,400.0,100.0
limpio,23200,nnls,False,1.2837404426948582,,,,,,
limpio,23200,ssrc,False,0.18468838648997765,0.023837052569545995,0.0001,0.04451244279655942,23.837052569545996,400.0,100.0
limpio,23200,naive,False,1.2111699465277976,,,,,,
limpio,23220,ols,False,0.38519823245006884,,,,,,
limpio,23220,ridge,False,0.3848460451662089,0.0009475230060487016,1e-06,0.0472247515575986,94.75230060487017,400.0,100.0
limpio,23220,nnls,False,0.5793161793284559,,,,,,
limpio,23220,ssrc,False,0.2005185495727778,0.23359555722045025,0.001,0.04066555590487866,23.359555722045027,400.0,100.0
limpio,23220,naive,False,0.5222517183699168,,,,,,
limpio,23240,ols,False,0.2787145638897582,,,,,,
limpio,23240,ridge,False,0.27851256771570465,0.0009586435755951305,1e-06,0.050030990201351905,95.86435755951305,400.0,100.0
limpio,23240,nnls,False,1.8349253623693444,,,,,,
limpio,23240,ssrc,False,0.019808858152354374,0.00023715247122822606,1e-06,0.028023219294586753,23.715247122822607,400.0,100.0
limpio,23240,naive,False,1.617569602118234,,,,,,
limpio,23260,ols,False,0.12071614938928264,,,,,,
limpio,23260,ridge,False,0.12071251276428667,9.709186000832015e-06,1e-08,0.057658908018235096,97.09186000832015,400.0,100.0
limpio,23260,nnls,False,2.237971337058042,,,,,,
limpio,23260,ssrc,False,0.07969048393721499,0.02395748068629082,0.0001,0.0248585545389824,23.957480686290822,400.0,100.0
limpio,23260,naive,False,2.658624086782263,,,,,,
limpio,23280,ols,False,0.0599054784613513,,,,,,
limpio,23280,ridge,False,0.03278599583554043,0.0961552116588338,0.0001,0.06312345049495446,96.15521165883379,400.0,100.0
limpio,23280,nnls,False,0.08138995466853148,,,,,,
limpio,23280,ssrc,False,0.19375786812221857,0.023807847073738037,0.0001,0.026157926009239562,23.80784707373804,400.0,100.0
limpio,23280,naive,False,0.07507310896407296,,,,,,
limpio,23300,ols,False,0.39323175796778476,,,,,,
limpio,23300,ridge,False,0.42301682313014977,0.0943115647115946,0.0001,0.06497744879992554,94.3115647115946,400.0,100.0
limpio,23300,nnls,False,1.1309055966439765,,,,,,
limpio,23300,ssrc,False,0.11273352189177062,0.023373515899729958,0.0001,0.025749461142583144,23.37351589972996,400.0,100.0
limpio,23300,naive,False,1.0372779964146637,,,,,,
limpio,23320,ols,False,0.25288183086127014,,,,,,
limpio,23320,ridge,False,0.33435467640200334,0.09433658698739815,0.0001,0.06901682694205732,94.33658698739815,400.0,100.0
limpio,23320,nnls,False,1.6268133310843707,,,,,,
limpio,23320,ssrc,False,0.007136299960267851,0.023519174720149322,0.0001,0.024888725948807554,23.519174720149323,400.0,100.0
limpio,23320,naive,False,1.776311539192753,,,,,,
limpio,23340,ols,False,0.40040073529160924,,,,,,
limpio,23340,ridge,False,0.5493796071410155,0.09339403577918132,0.0001,0.06971461029641776,93.39403577918131,400.0,100.0
limpio,23340,nnls,False,2.9538653465573135,,,,,,
limpio,23340,ssrc,False,0.213399809517935,0.023085324386235416,0.0001,0.027043546015629465,23.085324386235413,400.0,100.0
limpio,23340,naive,False,3.098542568756509,,,,,,
limpio,23360,ols,False,0.2184358810505371,,,,,,
limpio,23360,ridge,False,0.24355487528913305,0.09618068256278486,0.0001,0.06790376450717027,96.18068256278485,400.0,100.0
limpio,23360,nnls,False,0.7789700933306251,,,,,,
limpio,23360,ssrc,False,0.014236148296497445,0.023588628928394473,0.0001,0.0332464167159637,23.58862892839447,400.0,100.0
limpio,23360,naive,False,0.6513963785304957,,,,,,
limpio,23380,ols,False,0.09561389535190688,,,,,,
limpio,23380,ridge,False,0.09543046176605456,0.0009636055518166109,1e-06,0.06308569704243185,96.3605551816611,400.0,100.0
limpio,23380,nnls,False,1.26520120506732,,,,,,
limpio,23380,ssrc,False,0.07319475506200684,0.024071005119507424,0.0001,0.03130080143377016,24.071005119507426,400.0,100.0
limpio,23380,naive,False,1.5478131697520185,,,,,,
limpio,23400,ols,False,0.0005638639360245604,,,,,,
limpio,23400,ridge,False,0.028926916910177968,0.09938127542010583,0.0001,0.059104639907480425,99.38127542010584,400.0,100.0
limpio,23400,nnls,False,0.22024577151268548,,,,,,
limpio,23400,ssrc,False,0.12174284687293936,0.00024669982902496404,1e-06,0.03195518996623331,24.669982902496407,400.0,100.0
limpio,23400,naive,False,0.15713168096981645,,,,,,
limpio,23420,ols,False,0.2533429579388769,,,,,,
limpio,23420,ridge,False,0.2686168993108745,0.097588298683192,0.0001,0.05251156918697441,97.58829868319201,400.0,100.0
limpio,23420,nnls,False,0.6911155032721257,,,,,,
limpio,23420,ssrc,False,0.11971667378001423,0.02429125211832473,0.0001,0.02985486711472827,24.29125211832473,400.0,100.0
limpio,23420,naive,False,0.6761279785097049,,,,,,
limpio,23440,ols,False,0.05702332698786202,,,,,,
limpio,23440,ridge,False,0.11215100905603818,0.09796924503016476,0.0001,0.05879465289302109,97.96924503016476,400.0,100.0
limpio,23440,nnls,False,1.116487080714778,,,,,,
limpio,23440,ssrc,False,0.08090441313793208,0.024232445385451176,0.0001,0.02894546755290909,24.232445385451175,400.0,100.0
limpio,23440,naive,False,1.4617252406103354,,,,,,
limpio,23460,ols,False,0.09635938378867981,,,,,,
limpio,23460,ridge,False,0.061655180385751164,0.09889644922199789,0.0001,0.056600944848482555,98.8964492219979,400.0,100.0
limpio,23460,nnls,False,0.041208565586761094,,,,,,
limpio,23460,ssrc,False,0.07447617862808094,0.000245805466294293,1e-06,0.025415903569588096,24.580546629429303,400.0,100.0
limpio,23460,naive,False,0.015589180040398016,,,,,,
limpio,23480,ols,False,0.4055165105748042,,,,,,
limpio,23480,ridge,False,0.4394988442599146,0.09741863973383028,0.0001,0.061683492693801203,97.41863973383028,400.0,100.0
limpio,23480,nnls,False,1.18675515264207,,,,,,
limpio,23480,ssrc,False,0.08799009628661407,0.024329478372323424,0.0001,0.024854546486121187,24.329478372323422,400.0,100.0
limpio,23480,naive,False,1.1397684825542322,,,,,,
limpio,23500,ols,False,0.38042310680349967,,,,,,
limpio,23500,ridge,False,0.32664355737972417,0.0971518613976565,0.0001,0.06764994910864991,97.15186139765649,400.0,100.0
limpio,23500,nnls,False,1.710882571510695,,,,,,
limpio,23500,ssrc,False,0.1010296010755173,0.0244157098443958,0.0001,0.023890559804294897,24.4157098443958,400.0,100.0
limpio,23500,naive,False,1.4513478102577808,,,,,,
limpio,23520,ols,False,0.25011794924209596,,,,,,
limpio,23520,ridge,False,0.1796337186353065,0.09939927576969271,0.0001,0.07221621485072145,99.39927576969271,400.0,100.0
limpio,23520,nnls,False,0.5420187623479926,,,,,,
limpio,23520,ssrc,False,0.16576748064727856,0.024447462179265963,0.0001,0.02506666087137448,24.447462179265962,400.0,100.0
limpio,23520,naive,False,0.5238356629609288,,,,,,
limpio,23540,ols,False,0.240959674815764,,,,,,
limpio,23540,ridge,False,0.255062450045727,0.09779908369164272,0.0001,0.06675296501011128,97.79908369164272,400.0,100.0
limpio,23540,nnls,False,0.6048310890923186,,,,,,
limpio,23540,ssrc,False,0.19113805390896138,0.024371484072132108,0.0001,0.02554231930153374,24.371484072132105,400.0,100.0
limpio,23540,naive,False,0.5360120129916301,,,,,,
limpio,23560,ols,False,0.6132250950386152,,,,,,
limpio,23560,ridge,False,0.661707619284774,0.09634660980042564,0.0001,0.07099827703181892,96.34660980042565,400.0,100.0
limpio,23560,nnls,False,1.991304748668712,,,,,,
limpio,23560,ssrc,False,0.09250723777002948,0.02392580787767985,0.0001,0.024045166215762925,23.925807877679848,400.0,100.0
limpio,23560,naive,False,1.9116093532048317,,,,,,
limpio,23580,ols,False,0.15705600009354662,,,,,,
limpio,23580,ridge,False,0.15552448179847334,0.09787735852760042,0.0001,0.07548194281173058,97.87735852760042,400.0,100.0
limpio,23580,nnls,False,1.1504131190958105,,,,,,
limpio,23580,ssrc,False,0.021372654710967814,0.00023818875510556688,1e-06,0.023972916585749012,23.81887551055669,400.0,100.0
limpio,23580,naive,False,1.487844271681637,,,,,,
limpio,23600,ols,False,0.19073109581011571,,,,,,
limpio,23600,ridge,False,0.17374980101926865,0.09614380112308957,0.0001,0.07205361491618581,96.14380112308957,400.0,100.0
limpio,23600,nnls,False,0.27851895900104623,,,,,,
limpio,23600,ssrc,False,0.00022260571182986782,0.023622893275818763,0.0001,0.022195693680155556,23.622893275818765,400.0,100.0
limpio,23600,naive,False,0.28322541164312437,,,,,,
limpio,23620,ols,False,0.4888869760410876,,,,,,
limpio,23620,ridge,False,0.5176469438105336,0.0929153781679247,0.0001,0.06994980944412589,92.9153781679247,400.0,100.0
limpio,23620,nnls,False,1.4873435520412848,,,,,,
limpio,23620,ssrc,False,0.0023764335955699218,2.354840102183833e-06,1e-08,0.020322952307487638,23.54840102183833,400.0,100.0
limpio,23620,naive,False,1.3641332551837928,,,,,,
limpio,23640,ols,False,0.564856820609668,,,,,,
limpio,23640,ridge,False,0.6657851203830187,0.09596125763606665,0.0001,0.07441443564050265,95.96125763606665,400.0,100.0
limpio,23640,nnls,False,1.3326758964106367,,,,,,
limpio,23640,ssrc,False,0.011244569994739861,0.023551592368096206,0.0001,0.017978471096567483,23.551592368096205,400.0,100.0
limpio,23640,naive,False,1.533892022992396,,,,,,
limpio,23660,ols,False,0.3412934693880793,,,,,,
limpio,23660,ridge,False,0.27798142172024426,0.09909068662817588,0.0001,0.0746727110268787,99.09068662817589,400.0,100.0
limpio,23660,nnls,False,0.4362392900980643,,,,,,
limpio,23660,ssrc,False,0.10710088579249774,0.023518662478583283,0.0001,0.01806575538824774,23.51866247858328,400.0,100.0
limpio,23660,naive,False,0.4978162648410523,,,,,,
limpio,23680,ols,False,0.2848000406862092,,,,,,
limpio,23680,ridge,False,0.30349445120160945,0.09995480408067574,0.0001,0.07232939601873681,99.95480408067573,400.0,100.0
limpio,23680,nnls,False,0.7295334747183864,,,,,,
limpio,23680,ssrc,False,0.02518100872666588,0.023388946750443004,0.0001,0.017274454844561537,23.388946750443004,400.0,100.0
limpio,23680,naive,False,0.6425839855468821,,,,,,
limpio,23700,ols,False,0.395361486954787,,,,,,
limpio,23700,ridge,False,0.3944839574534791,0.0010024596019834187,1e-06,0.07233843219918767,100.24596019834188,400.0,100.0
limpio,23700,nnls,False,2.2054569027204325,,,,,,
limpio,23700,ssrc,False,0.23105057370203247,0.02333941392157568,0.0001,0.015753482396449404,23.33941392157568,400.0,100.0
limpio,23700,naive,False,2.0016525397649874,,,,,,
limpio,23720,ols,False,0.031128965605411927,,,,,,
limpio,23720,ridge,False,0.04669782091973688,0.10353833262440629,0.0001,0.07483332636393521,103.53833262440628,400.0,100.0
limpio,23720,nnls,False,1.2744552728182637,,,,,,
limpio,23720,ssrc,False,0.11244693729231872,0.023725372105951947,0.0001,0.016448978407085656,23.725372105951948,400.0,100.0
limpio,23720,naive,False,1.1681310432806358,,,,,,
limpio,23740,ols,False,0.3620171364274962,,,,,,
limpio,23740,ridge,False,0.34769089882655907,0.10287491442073582,0.0001,0.07300258385198309,102.87491442073582,400.0,100.0
limpio,23740,nnls,False,0.5413972417121673,,,,,,
limpio,23740,ssrc,False,0.09913540631667025,0.02341160712687088,0.0001,0.018226561717739235,23.411607126870877,400.0,100.0
limpio,23740,naive,False,0.4889455793880527,,,,,,
limpio,23760,ols,False,0.3049403269746874,,,,,,
limpio,23760,ridge,False,0.30490732503027634,1.0114433665187438e-05,1e-08,0.06893499514336704,101.14433665187438,400.0,100.0
limpio,23760,nnls,False,1.8032757949045646,,,,,,
limpio,23760,ssrc,False,0.03774894905995055,0.00023390932081445681,1e-06,0.0198252060713119,23.390932081445683,400.0,100.0
limpio,23760,naive,False,1.5712567569303977,,,,,,
limpio,23780,ols,False,0.8886554058226125,,,,,,
limpio,23780,ridge,False,0.8880902502975164,0.0010110055505101686,1e-06,0.06819900351944776,101.10055505101688,400.0,100.0
limpio,23780,nnls,False,1.5278385263954255,,,,,,
limpio,23780,ssrc,False,0.1302192731593435,0.0002337540474721471,1e-06,0.021546892053064412,23.375404747214713,400.0,100.0
limpio,23780,naive,False,1.919648529992676,,,,,,
limpio,23800,ols,False,0.037254819792534186,,,,,,
limpio,23800,ridge,False,0.001344158356570942,0.10420007805081541,0.0001,0.0692855725453628,104.20007805081542,400.0,100.0
limpio,23800,nnls,False,0.11119322378871377,,,,,,
limpio,23800,ssrc,False,0.4274355357145979,2.3786678714243625e-06,1e-08,0.0272566139253529,23.786678714243624,400.0,100.0
limpio,23800,naive,False,0.10078670985580049,,,,,,
limpio,23820,ols,False,0.14611298043077467,,,,,,
limpio,23820,ridge,False,0.153846170139724,0.10126379847310668,0.0001,0.06160764723332731,101.26379847310668,400.0,100.0
limpio,23820,nnls,False,0.40747015683121357,,,,,,
limpio,23820,ssrc,False,0.15437059612581824,2.3443792096348027e-06,1e-08,0.029485740658459422,23.44379209634803,400.0,100.0
limpio,23820,naive,False,0.4022152907379927,,,,,,
limpio,23840,ols,False,0.22359219519076948,,,,,,
limpio,23840,ridge,False,0.25998068285623266,0.10276267473771976,0.0001,0.06665632704229806,102.76267473771975,400.0,100.0
limpio,23840,nnls,False,0.49781481037845704,,,,,,
limpio,23840,ssrc,False,0.09640416273809013,0.02375886927052542,0.0001,0.030550600359229872,23.758869270525423,400.0,100.0
limpio,23840,naive,False,0.8299465698102125,,,,,,
limpio,23860,ols,False,0.0218751972589185,,,,,,
limpio,23860,ridge,False,0.009671683258294301,0.10312176802416252,0.0001,0.06270869355226216,103.12176802416252,400.0,100.0
limpio,23860,nnls,False,0.18289534533365845,,,,,,
