seed,window_start,regime,horizon,mase_ssrc,mase_static,mase_ridge,mase_ols
100,2880,clean_1step,1,0.027653768713113838,0.011879722793168993,0.21662599406853847,0.21562489860213485
100,2920,clean_multistep,5,1.5263666711563781,0.37829987820688527,3.6508142966371273,3.5417910099447942
100,2920,clean_multistep,10,1.3644845077837602,0.33683643402878727,3.105327841151443,3.0296526070681677
100,2920,clean_1step,1,0.06905681999144982,0.020515992631700567,0.3787420274805158,0.3528595069510453
100,2960,clean_multistep,5,1.2850463304649893,0.015066936412004997,0.2919145593825571,0.2443373260097157
100,2960,clean_multistep,10,2.913208509207726,0.08282290830168372,2.887723714907052,2.7829600897337197
100,2960,clean_1step,1,0.07672260767909576,0.0037614595305156947,0.03959902731088022,0.05927442225796098
100,3000,clean_multistep,5,0.06944713941206462,0.009947950965558238,3.5880926506317508,3.35622284604762
100,3000,clean_multistep,10,0.09934213685677598,0.09368499297080325,4.234541233592192,3.7676398763247345
100,3000,clean_1step,1,0.010013852862775008,0.015121380597621564,0.8787340627256732,0.8819931691576944
100,3040,clean_multistep,5,0.790661388357492,0.2264582129473681,3.0242485332519347,2.95270781219824
100,3040,clean_multistep,10,1.0027818990674577,0.24925011367183353,3.470030501039425,3.4012832013301773
100,3040,clean_1step,1,0.07892975458397043,0.009416112872733116,0.2937694225534429,0.2755930029357654
100,3080,clean_multistep,5,0.4548398221681683,0.06126476969024147,0.6837072197862735,1.1011224053903537
100,3080,clean_multistep,10,2.57851421079331,0.5963534505978194,1.124705903228476,1.5090985817716858
100,3080,clean_1step,1,0.027370582582147085,0.0009311924029909332,0.03309482505622488,0.07124391598734625
100,3120,clean_multistep,5,0.08106668604499201,0.22403145606308433,2.2411393739169725,2.0717401025055553
100,3120,clean_multistep,10,0.24664781132216987,0.1781557472721739,1.6330948712354885,1.5140517463269298
100,3120,clean_1step,1,0.03596209936263986,0.027218802175640877,0.5612600857253284,0.5121409817978158
100,3160,clean_multistep,5,0.5262945598854731,0.2974015043175389,1.9711286332412192,2.403313047040161
100,3160,clean_multistep,10,3.8396252425986233,0.8386518836849455,4.539839354444379,5.075622627780128
100,3160,clean_1step,1,0.03644410652608433,0.027838852758016865,0.2841565235640517,0.3419093101376181
100,3200,clean_multistep,5,0.10688257709529822,0.2436265399064144,0.6298109028485608,0.448856280846806
100,3200,clean_multistep,10,1.6131277816668115,0.33339929110732197,0.9033771122675741,0.6188356418545471
100,3200,clean_1step,1,0.02221557508652337,0.027775715898401204,0.24041185646749727,0.20793864375933846
100,3240,clean_multistep,5,0.3959767185987085,0.43837998038579346,0.8166986917240922,0.8167493178042428
100,3240,clean_multistep,10,0.4551200387464361,0.325557060631527,0.6180431826703517,0.6180392594450382
100,3240,clean_1step,1,0.05702534088249216,0.06208136549603784,0.3616431407595537,0.3616755432959216
100,3280,clean_multistep,5,0.18137285716508336,0.16492012080593238,3.6861656988347296,3.694354039079113
100,3280,clean_multistep,10,1.3129770932810063,1.1071525793985009,6.592879582302625,6.60306042075949
100,3280,clean_1step,1,0.030314830954395022,0.014043453601113557,0.5026149050557019,0.5034496706420948
100,3320,clean_multistep,5,0.1464065985259402,0.01991369664726067,1.7640853713095626,1.7820150633261438
100,3320,clean_multistep,10,1.703741587694149,0.4378220357721996,2.130090208651603,2.13759019524874
100,3320,clean_1step,1,0.008522122166489388,0.0021381296168737633,0.3960293231225936,0.3960993197932918
100,3360,clean_multistep,5,0.6880020678144095,0.1005066327361106,2.2980867462088743,2.237506339952268
100,3360,clean_multistep,10,1.0414825324654131,0.3152894717947494,4.141809598644143,4.079878592847062
100,3360,clean_1step,1,0.04735801700812639,0.005585439437222348,0.1658993207752358,0.15214098408852447
100,3400,clean_multistep,5,0.40090538711971513,0.33682553532441445,1.0236841962642087,1.3573684493139855
100,3400,clean_multistep,10,2.8670333848256853,2.3166007097433656,1.4953931129568412,1.6755935795446444
100,3400,clean_1step,1,0.0008321385900661284,0.031060275504768326,0.19787756857068042,0.2437392216411625
100,3440,clean_multistep,5,0.1476068409048488,0.005573659836248492,2.6800264810719123,2.688478704571664
