escenario,t0,kappa_raw,kappa_lw,ventana_incluye_shock
con_shock,3580,1077562.2015840746,745.3625830059732,False
con_shock,3600,1074722.0852076535,739.3502398312642,False
con_shock,3620,1052947.5355028913,727.304563367629,False
con_shock,3640,1064826.2725364324,738.8533934800914,False
con_shock,3660,1127277.844105927,808.7902406305824,False
con_shock,3680,1150111.3338781544,813.78923304722,False
con_shock,3700,1145036.830523878,802.4297829254925,False
con_shock,3720,1119836.8556466813,781.6887980452225,False
con_shock,3740,1306936.3047417523,850.1734109381943,False
con_shock,3760,1340454.7170254781,877.9498957803494,False
con_shock,3780,1306416.4671076674,825.028755477251,False
con_shock,3800,1289792.946742191,816.0592399994503,False
con_shock,3820,1276357.2696303728,784.9858818304776,False
con_shock,3840,1237691.5236736054,745.4621230790221,False
con_shock,3860,1238752.3074464237,742.6288280892253,False
con_shock,3880,1245383.98630632,747.823909194767,False
con_shock,3900,1239659.6808760106,745.8941612791305,False
con_shock,3920,1268571.7651110126,781.5405135444546,False
con_shock,3940,1245583.8748832243,738.011445363661,False
con_shock,3960,1236081.6490133815,727.2202090426628,False
con_shock,3980,1232876.8670615125,692.6337402382445,False
con_shock,4000,1210391.3870465066,630.0839803118714,False
con_shock,4020,1201799.5274186034,593.7660107047963,False
con_shock,4040,1175584.581458233,533.2480998849419,False
con_shock,4060,1152103.0798527494,505.3359224930619,False
con_shock,4080,1140735.87339744,509.77881275143716,False
con_shock,4100,1142887.4000916707,502.51251174308015,False
con_shock,4120,1185441.8595423913,502.35718897917803,False
con_shock,4140,1189870.693259073,502.47334243006236,False
con_shock,4160,1135730.8156524368,451.56888576981413,False
con_shock,4180,1189754.8241598285,476.40961946239753,False
con_shock,4200,1103092.3783182036,456.70923868097964,False
con_shock,4220,1112111.9112678245,468.58025553557786,False
con_shock,4240,1118745.3861976126,466.00103616621305,False
con_shock,4260,1114040.5094381857,466.81765902278,False
con_shock,4280,1107122.5166394135,485.23810570871154,False
con_shock,4300,1119604.1396758067,493.1410795761844,False
con_shock,4320,1107686.8989781232,485.7580316575367,False
con_shock,4340,1112393.518390259,486.491485991894,False
con_shock,4360,1113160.8761783584,472.7066689975693,False
con_shock,4380,1132383.1716363584,501.22223772320996,False
con_shock,4400,1158749.0513101507,532.2466035799556,False
con_shock,4420,1110013.0715526163,499.3166750412643,False
con_shock,4440,1135472.4454870299,526.205209429976,False
con_shock,4460,1508960.091351311,593.4497804620788,False
con_shock,4480,1513212.6623154567,613.3371378688379,False
con_shock,4500,1519178.0628899613,623.0893842967772,False
con_shock,4520,1544972.8847325484,661.4763151258722,False
con_shock,4540,1499400.3854185464,689.1465299133802,False
con_shock,4560,1492521.2971169187,685.917641686447,False
con_shock,4580,1484917.7221918418,645.8472937834302,False
con_shock,4600,1444456.513514751,635.0361247324961,False
con_shock,4620,1417492.8201680735,636.1548703340324,False
con_shock,4640,1398685.5669170786,599.079031436904,False
con_shock,4660,1355649.5170161563,603.8665151710062,False
con_shock,4680,1344468.7587168792,597.836658445541,False
con_shock,4700,1468567.3820735237,630.2338350786564,False
con_shock,4720,1461858.1722275817,605.5988081905217,False
con_shock,4740,1408647.2125568802,579.0136532225298,False
con_shock,4760,1416399.4781780331,576.4470535901938,False
con_shock,4780,1455302.1773826226,575.4816847576503,False
con_shock,4800,1390289.5767395217,547.153005876943,False
con_shock,4820,1416643.3969584561,555.144097473039,False
con_shock,4840,1439749.0984364615,582.2783584745289,False
con_shock,4860,1454354.3813927828,579.899866831228,False
con_shock,4880,1275790.8383531775,552.0848025429611,False
con_shock,4900,1231627.5496893688,508.2397634077087,False
con_shock,4920,1258483.1948833757,500.4589038126863,False
con_shock,4940,1248540.5837111962,470.7316104551205,False
con_shock,4960,1209626.0097002762,429.88446091619426,False
con_shock,4980,1187373.44631465,424.661889960099,False
con_shock,5000,1213484.5367205304,444.86199249068994,False
con_shock,5020,1206041.8142145772,444.192458242255,False
con_shock,5040,1219242.7674473333,426.6985722271556,False
con_shock,5060,1234617.5943390727,449.57907061240627,False
con_shock,5080,1237141.0436839897,457.1397305969008,False
con_shock,5100,1253104.2208161296,463.43024974415744,False
con_shock,5120,1261465.287468761,466.21067840303687,False
con_shock,5140,1284531.8610937411,492.8429942247109,False
con_shock,5160,1356780.251767046,521.5321234782562,False
con_shock,5180,1295438.190044762,497.84147755004295,False
con_shock,5200,1095912.3759049345,461.0587676339841,False
con_shock,5220,1055504.3975383202,421.536461466219,False
con_shock,5240,1056546.667738502,409.7870787167999,False
con_shock,5260,1033610.1586311565,380.53560799427765,False
con_shock,5280,1013615.2981002239,349.1555935853842,False
con_shock,5300,1038719.7543679066,348.2847400042831,False
con_shock,5320,1023359.1423602763,330.86809738954554,False
con_shock,5340,1023324.2969730508,329.7584529385781,False
con_shock,5360,1044785.5015817205,331.7348707868203,False
con_shock,5380,1003717.361885524,358.5421275135144,False
con_shock,5400,1003107.539137897,379.57552322313364,False
con_shock,5420,1051108.8870641452,430.8719797370262,False
con_shock,5440,1067688.1603350646,459.0454592845419,False
con_shock,5460,1052346.5845229183,457.7503623499186,False
con_shock,5480,1085617.6955489367,487.6505251234135,False
con_shock,5500,1077433.4348329187,481.38988456697683,False
con_shock,5520,1065195.265198908,455.76229793879116,False
con_shock,5540,1009020.9740446768,458.6878402866939,False
con_shock,5560,1022940.0833756992,483.92176450017143,False
con_shock,5580,1047936.7277644525,507.6449791965863,False
con_shock,5600,1021501.3281678245,497.22360977109713,False
con_shock,5620,1030513.7496046002,495.2497343643493,False
con_shock,5640,1007566.3746769693,468.0212943539061,False
con_shock,5660,926961.8092744299,436.03937101709624,False
con_shock,5680,989055.125512843,485.85012866191073,False
con_shock,5700,1192892.5147324256,540.157816400638,False
con_shock,5720,1231089.8963058211,582.7376620168251,False
con_shock,5740,1218561.6344664549,622.0778224679083,False
con_shock,5760,1261132.9049478155,660.9041568792742,False
con_shock,5780,1289659.6151667375,695.8699347243239,False
con_shock,5800,1301933.42144126,711.0593579389129,False
con_shock,5820,1265116.0332638843,716.095133783737,False
con_shock,5840,1236076.2976807249,675.5987913981182,False
con_shock,5860,1229336.6281085445,672.8587388672672,False
con_shock,5880,1385471.4938092004,693.5926609311929,False
con_shock,5900,1346660.2018658181,663.6889388090394,False
con_shock,5920,1342676.9151369696,655.4633117719479,False
con_shock,5940,1313229.9829531997,629.5925234230335,False
con_shock,5960,1303256.221364253,629.5803329948839,False
con_shock,5980,1324586.8097853283,645.3995281951521,False
con_shock,6000,1312753.9693464863,638.4119378844683,False
con_shock,6020,1338487.2167907953,671.8585466797048,False
con_shock,6040,1388486.751721994,692.565527840207,False
con_shock,6060,1343548.9860855844,623.2982454361468,False
con_shock,6080,1319789.8274794423,590.6077273117542,False
con_shock,6100,1345712.1029013777,575.1291963056071,False
con_shock,6120,1377158.3934280446,608.3264976863453,False
con_shock,6140,1387623.550341094,636.0416901502324,False
con_shock,6160,1533571.4692878022,640.276401631486,False
con_shock,6180,1514522.2228693177,608.2901577386126,False
con_shock,6200,1467799.209836467,586.3718552659241,False
con_shock,6220,1469046.7140226667,585.4564721628836,False
con_shock,6240,1504363.6725943347,558.663851806735,False
con_shock,6260,1459079.7497352029,562.1105733921318,False
con_shock,6280,1464974.7722333819,561.4631520984796,False
con_shock,6300,1489139.3949773773,577.8534366171566,False
con_shock,6320,1558506.029583574,610.3932152373751,False
con_shock,6340,1567773.1016107255,641.5538337193608,False
con_shock,6360,1585989.4691865293,638.1484950346091,False
con_shock,6380,1549789.7575539895,625.1032448412951,False
con_shock,6400,1525198.0293786707,644.1111833057882,False
con_shock,6420,1461228.8812049187,608.0180642879774,False
con_shock,6440,1508956.5286934623,655.0089837100714,False
con_shock,6460,1581405.7881796253,704.0782589998302,False
con_shock,6480,1528533.0843745656,646.5718301633639,False
con_shock,6500,1493472.5067056005,647.261112380669,False
con_shock,6520,1449694.7390360567,606.4592177503757,False
con_shock,6540,1510630.949729341,588.9981043064467,False
con_shock,6560,1514651.461987857,593.1752202277906,False
con_shock,6580,1287491.9175640163,610.9470092079366,False
con_shock,6600,1287371.8668377667,632.8979795507685,False
con_shock,6620,1297410.7164349153,659.2409359294534,False
con_shock,6640,1299937.937921675,659.5619102684379,False
con_shock,6660,1326214.5472619517,691.1054915039525,False
con_shock,6680,1321101.8726958323,692.1684378094099,False
con_shock,6700,1329885.3574248187,688.4502434355944,False
con_shock,6720,1288008.6924386553,676.9034522567919,False
con_shock,6740,1297915.9469259705,670.4266720278558,False
con_shock,6760,1285434.059790063,640.2970336477723,False
con_shock,6780,1290373.017099506,644.0980007775441,False
con_shock,6800,1170376.938122971,605.1753138057635,False
con_shock,6820,1187522.3812580747,622.2762076721245,False
con_shock,6840,1188097.4621750214,622.6746147939973,False
con_shock,6860,1244192.2366085278,689.0178925171455,False
con_shock,6880,1234795.1385711618,672.0488002645606,False
con_shock,6900,1299099.2935094517,698.4325561052227,False
con_shock,6920,1286734.2696210425,667.189428160393,False
con_shock,6940,1241911.6320583369,633.4758622523128,False
con_shock,6960,1214895.4556322896,591.7855933866008,False
con_shock,6980,1208019.4876236683,590.7905300237097,False
con_shock,7000,1257144.9772086698,610.3911776972583,False
con_shock,7020,1214113.3105858907,622.6918647528938,False
con_shock,7040,1198979.7067002405,615.9278606596426,False
con_shock,7060,1194496.3435984035,607.9775010781954,False
con_shock,7080,1406593.7890341969,597.240408298961,False
con_shock,7100,1396763.2065246154,570.050905006587,False
con_shock,7120,1337534.2900439273,545.0499117710167,False
con_shock,7140,1353400.0495656272,547.5251131101758,False
con_shock,7160,1325459.0675138654,539.8945425656774,False
con_shock,7180,1310764.1361125358,511.75619854516947,False
con_shock,7200,1303713.2018899294,512.742304932691,False
con_shock,7220,1348192.8768326885,520.601055352812,False
con_shock,7240,1368312.6140548098,554.7178378239545,False
con_shock,7260,1321070.398566146,552.8653233899478,False
con_shock,7280,1308535.6568033067,545.8978672612824,False
con_shock,7300,1507492.6700716172,614.3674661644424,False
con_shock,7320,1375902.530301656,560.4255033500463,False
con_shock,7340,1373608.4905870922,559.8687571065042,False
con_shock,7360,1373644.5292800271,559.9146937970386,False
con_shock,7380,1278406.3688807427,558.991806906989,False
con_shock,7400,1255433.321026665,551.620579085311,False
con_shock,7420,1320491.92311827,616.6044720026744,False
con_shock,7440,1347896.4046515685,625.4554244126822,False
con_shock,7460,1295260.8311941975,621.5248703994149,False
con_shock,7480,1363702.7811935432,685.083007203704,False
con_shock,7500,1279517.1984495528,656.6694169725623,False
con_shock,7520,1378489.6269353027,682.6736334193114,False
con_shock,7540,1444145.0288028775,749.1267684150208,False
con_shock,7560,1401247.5739329662,763.7477917908112,False
con_shock,7580,1415418.1787207369,791.6952893653742,False
con_shock,7600,1481113.7854971455,854.8632422688315,False
con_shock,7620,1411043.8768445412,853.5017053507802,False
con_shock,7640,1356579.6809734867,809.5264940316797,False
con_shock,7660,1355384.5162704857,777.6532940677081,False
con_shock,7680,1360947.0172103413,779.0440172344646,False
con_shock,7700,1356956.8070019127,775.8209615181191,False
con_shock,7720,1354207.822230161,776.3006280482151,False
con_shock,7740,1333201.3952262572,773.043600542622,False
con_shock,7760,1420662.8317276498,827.2950250203419,False
con_shock,7780,1378354.3795578456,788.3780223083844,False
con_shock,7800,1338031.7966928713,744.5793673310746,False
con_shock,7820,1367481.7813692559,781.3486333602168,False
con_shock,7840,1372370.8935440104,785.5410023031924,False
con_shock,7860,1333199.096351608,747.9092491493315,False
con_shock,7880,1360526.8496129073,763.5681095273106,False
con_shock,7900,1352853.898696047,727.6960999818297,False
con_shock,7920,1294701.0971371992,649.1560094239161,False
con_shock,7940,1266329.29926806,617.4602945513968,False
con_shock,7960,1329157.4173877633,653.2899445173194,False
con_shock,7980,1260725.941814621,589.6826847663784,False
con_shock,8000,1246855.9121916713,607.0522969115739,False
con_shock,8020,1249035.7560288627,610.8674920789055,False
con_shock,8040,1245308.1857456104,615.526534465429,False
con_shock,8060,1333532.8255555693,639.9489494924835,False
con_shock,8080,1297291.2580937506,610.7798594761999,False
con_shock,8100,1272500.775283285,590.6842439226992,False
con_shock,8120,1253965.777570217,593.4641132364922,False
con_shock,8140,1275315.073081839,624.5160144232248,False
con_shock,8160,1326546.4666349336,688.3488528970275,False
con_shock,8180,1368208.445107727,726.752449416354,False
con_shock,8200,1349844.6900627855,725.7725566532996,False
con_shock,8220,1378523.656367913,757.8785523455637,False
con_shock,8240,1331275.908171855,717.9956029162174,False
con_shock,8260,1319531.0081570903,711.8412124178562,False
con_shock,8280,1400412.6676277046,793.82904166291,False
con_shock,8300,1348319.077889073,749.3665221050338,False
con_shock,8320,1431957.49911884,760.2705451161249,False
con_shock,8340,1425218.212588938,765.3285982333708,False
con_shock,8360,1413633.8545155802,756.2384831708338,False
con_shock,8380,1498272.2558899901,758.0886880735069,False
con_shock,8400,1341342.3228004214,745.6689139786902,False
con_shock,8420,1393301.5609314397,810.2428189306974,False
con_shock,8440,1425280.0752888399,835.085232825317,False
con_shock,8460,1474875.4825806117,879.5776847705537,False
con_shock,8480,1377525.4001301718,857.5700124774463,False
con_shock,8500,1457208.2072938962,881.5573062813844,False
con_shock,8520,1481447.4622265606,924.5976309044934,False
con_shock,8540,1463228.556553065,888.1824213184963,False
con_shock,8560,1456839.7438849881,888.5355746084794,False
con_shock,8580,1483089.7810762797,909.086889707609,False
con_shock,8600,1432534.3742466262,869.0695921850654,False
con_shock,8620,1508992.6674347643,865.8987835937274,False
con_shock,8640,1500176.5724309215,870.1809343097367,False
con_shock,8660,1458135.6397623722,831.6036025733125,False
con_shock,8680,1416654.1863981297,789.1885046778527,False
con_shock,8700,1412885.2732594344,784.2733011559288,False
con_shock,8720,1417911.9686511657,790.5545204802955,False
con_shock,8740,1300549.198002327,782.1303766211349,False
con_shock,8760,1265421.3196829166,767.9724510600582,False
con_shock,8780,1236691.3037063347,752.5730174506632,False
con_shock,8800,1279651.3867323336,782.1015170094026,False
con_shock,8820,1304211.8896273668,819.042598142565,False
con_shock,8840,1288214.0794147789,813.275400355931,False
con_shock,8860,1283050.6111089075,782.9776334963943,False
con_shock,8880,1272036.6145705972,774.3490601740211,False
con_shock,8900,1400239.7677059225,820.9786751782209,False
con_shock,8920,1374202.6193095527,758.3998713955066,False
con_shock,8940,1333267.8093997948,729.8679708251465,False
con_shock,8960,1272936.364857299,687.8640644067435,False
con_shock,8980,1425725.231819416,730.2070167641962,False
con_shock,9000,1455390.077017556,747.3184286375662,False
con_shock,9020,1392747.2013632245,705.948965337351,False
con_shock,9040,1396788.8139777505,709.0695151468768,False
con_shock,9060,1303201.4805935987,669.4173201478877,False
con_shock,9080,1347941.1988378558,718.6505003898278,False
con_shock,9100,1385196.2952646795,744.2565637952692,False
con_shock,9120,1386610.2117217097,746.6200917608242,False
con_shock,9140,1290801.6200966998,718.7534578296488,False
con_shock,9160,1254513.5194854732,674.4097511199739,False
con_shock,9180,1260371.9799527584,672.5978159102764,False
con_shock,9200,1287028.3544464558,677.7371276657809,False
con_shock,9220,1194768.761894462,623.4839299295116,False
con_shock,9240,1380603.0955439967,629.5974033740864,False
con_shock,9260,1398916.993170993,607.4884826720266,False
con_shock,9280,1349075.0260999058,549.7983834323218,False
con_shock,9300,1370346.7619910636,558.8512017921192,False
con_shock,9320,1249426.6709601588,509.50170694010944,False
con_shock,9340,1268807.904918281,528.8706736553357,False
con_shock,9360,1292518.5151552062,556.7552389634614,False
con_shock,9380,1317927.5162714517,586.2243159438142,False
con_shock,9400,1304526.9141987548,563.1373499604695,False
con_shock,9420,1313603.1753479184,590.7028170560377,False
con_shock,9440,1331222.6774612803,585.7088130473197,False
con_shock,9460,1354762.6301571212,589.9391754073904,False
con_shock,9480,1289294.9350680846,560.3983318437279,False
con_shock,9500,1274974.603512873,554.5932020092084,False
con_shock,9520,1329738.186475509,573.3560219051542,False
con_shock,9540,1303628.4988373767,551.3473642923414,False
con_shock,9560,1374847.373538281,553.5300592764727,False
con_shock,9580,1309119.1832116426,517.4292378753701,False
con_shock,9600,1293495.8126041316,484.1244282491063,False
con_shock,9620,1298534.6209687905,484.0479926294886,False
con_shock,9640,1167494.1153508383,480.8108064127623,False
con_shock,9660,1192065.9749633684,527.7142853443152,False
con_shock,9680,1201588.9709999627,553.4516115239464,False
con_shock,9700,1253874.9779091608,613.4086596951347,False
con_shock,9720,1318956.9812485753,625.4220129984835,False
con_shock,9740,1326405.1052693962,631.3687623452022,False
con_shock,9760,1318869.9109464549,662.8745195706056,False
con_shock,9780,1365878.7527063058,698.9838443578533,False
con_shock,9800,1206615.1840135648,667.0166972299392,False
con_shock,9820,1244416.713969597,655.0036503079776,False
con_shock,9840,1204741.337905291,593.764435665483,False
con_shock,9860,1178226.8200880345,557.9561985109065,False
con_shock,9880,1160898.252800596,532.2662323234781,False
con_shock,9900,1107575.0685324254,536.7863627853828,False
con_shock,9920,1078755.5080619801,499.4721324581573,False
con_shock,9940,1069489.616597493,493.58077492030714,False
con_shock,9960,1051374.861801598,455.0094443075286,False
con_shock,9980,1088450.6431838816,455.0218835132201,False
con_shock,10000,1072825.2866831433,433.3623636227685,False
con_shock,10020,1050563.6043874617,415.2604042753467,False
con_shock,10040,1032528.5580693091,409.52039243208634,False
con_shock,10060,1024265.5941670059,432.8989276347492,False
con_shock,10080,1034995.6057905942,440.04893819579956,False
con_shock,10100,1057896.696772338,471.11427950642843,False
con_shock,10120,861684.4013388915,477.5219562031839,False
con_shock,10140,939651.1823576402,499.89211858748575,False
con_shock,10160,938556.443219533,499.91375774519724,False
con_shock,10180,927314.9594426414,495.12273855822747,False
con_shock,10200,917075.2727051273,490.9721819181454,False
con_shock,10220,911725.6615899015,491.2438290588588,False
con_shock,10240,933648.1993555854,518.8679207846045,False
con_shock,10260,934944.7649681552,503.26468484035126,False
con_shock,10280,916049.6624585711,471.67571386304553,False
con_shock,10300,973954.0790661108,472.101919992648,False
con_shock,10320,953417.3182856448,476.82984388380225,False
con_shock,10340,975024.0988716211,506.5091426146786,False
con_shock,10360,996316.5913482023,537.5136265001017,False
con_shock,10380,999059.6513155333,554.9739220873203,False
con_shock,10400,1056488.5171758642,564.2362011719547,False
con_shock,10420,1054327.3343170683,568.798220141695,False
con_shock,10440,1064649.523817844,586.7089819222919,False
con_shock,10460,1066997.7855680857,591.0886286551829,False
con_shock,10480,1070795.8257411432,595.1368968305527,False
con_shock,10500,1054626.4012965648,619.5354363674181,False
con_shock,10520,1054130.8400750232,619.7649608602603,False
con_shock,10540,1100652.037248852,648.8570696044884,False
con_shock,10560,1089614.1437608432,624.6275839799457,False
con_shock,10580,1084571.552174098,628.9270776655036,False
con_shock,10600,1080224.122526923,618.8425781132656,False
con_shock,10620,1441962.8673330522,621.3851679612261,False
con_shock,10640,1434670.6971402026,631.9433714767468,False
con_shock,10660,1434231.889770103,610.7665139884443,False
con_shock,10680,1429836.8870017524,585.6303279317307,False
con_shock,10700,1367598.806211417,549.3525517761423,False
con_shock,10720,1358307.946954066,522.9987370520827,False
con_shock,10740,1318350.0668691355,493.6924183450268,False
con_shock,10760,1390401.731134827,510.74204375925325,False
con_shock,10780,1369541.0597227148,519.2152498329463,False
con_shock,10800,1393233.534516872,542.3566230217768,False
con_shock,10820,1459765.9793939635,576.196059715332,False
con_shock,10840,1341065.4574381316,549.2224407421472,False
con_shock,10860,1321256.5085743857,542.1662963789745,False
con_shock,10880,1402156.784909536,581.137852579699,False
con_shock,10900,1421241.881549792,612.353195248653,False
con_shock,10920,1410135.131433119,613.2830719585947,False
con_shock,10940,1480781.4491390823,629.6405412422713,False
con_shock,10960,1366931.9001843526,658.335469522432,False
con_shock,10980,1376124.1102678676,680.6118999569449,False
con_shock,11000,1476237.1579111437,718.6170435207919,False
con_shock,11020,1424353.6855951548,713.0558899259413,False
con_shock,11040,1404252.3191402575,678.0921873406282,False
con_shock,11060,1418917.5600714674,675.3065981032184,False
con_shock,11080,1399928.5800931975,669.2509524177399,False
con_shock,11100,1386937.4439232007,635.9936809403787,False
con_shock,11120,1398950.218261779,636.9843007358301,False
con_shock,11140,1346537.6764645015,631.1461877789235,False
con_shock,11160,1338588.2155968526,625.7772206172781,False
con_shock,11180,1371361.17603367,661.8716460501888,False
con_shock,11200,1408616.8436210128,668.566081687923,False
con_shock,11220,1402146.7681475068,669.5669885200509,False
con_shock,11240,1441731.8157021,705.4420708224083,False
con_shock,11260,1393466.8405827952,672.1013601167953,False
con_shock,11280,1422293.141827389,702.8259402206078,False
con_shock,11300,1424782.9992570078,704.0270086189195,False
con_shock,11320,1417324.5782339787,697.9387215002785,False
con_shock,11340,1506543.0217185696,704.1110641405788,False
con_shock,11360,1479034.0159608007,706.5661676213755,False
con_shock,11380,1424277.261187081,632.932550786988,False
con_shock,11400,1337251.2604639044,600.557620752288,False
con_shock,11420,1367486.4601968296,627.5197598147123,False
con_shock,11440,1367856.7971747504,636.6555452655698,False
con_shock,11460,1489038.7701023312,634.4288816487568,False
con_shock,11480,1509812.5247851575,645.1333356365718,False
con_shock,11500,1180420.0989357715,578.2484645200484,False
con_shock,11520,1159972.4106041107,539.5542791455005,False
con_shock,11540,1140854.0015726723,532.5487057788914,False
con_shock,11560,1133731.0035614953,523.5445035456211,False
con_shock,11580,1116457.7043212599,493.6780039273504,False
con_shock,11600,1118196.8605764909,494.4587401548257,False
con_shock,11620,1107315.4359879266,495.00147489594667,False
con_shock,11640,1166688.660228491,496.3217245720935,False
con_shock,11660,1110181.1887130097,484.368718966904,False
con_shock,11680,1092502.4377210792,449.40801445721917,False
con_shock,11700,1071743.5740550798,419.53212317744084,False
con_shock,11720,1077910.9804965688,420.03968143517795,False
con_shock,11740,1032051.9419132345,401.95863900125175,False
con_shock,11760,1060468.406844204,415.88732625364975,False
con_shock,11780,1080965.2831568343,417.7419126576363,False
con_shock,11800,1056534.035677339,424.39689607467056,False
con_shock,11820,1057478.0833332757,423.0796706230781,False
con_shock,11840,1054456.5021958689,423.11754082793306,False
con_shock,11860,1050216.0547394517,423.5528427845326,False
con_shock,11880,1048974.0687110191,421.0642559659931,False
con_shock,11900,1083521.156714582,418.1345689956812,False
con_shock,11920,1100773.0021276765,429.6089778204279,False
con_shock,11940,1091258.588741288,417.9196761847812,False
con_shock,11960,1077268.0617361173,400.3839276360612,False
con_shock,11980,1078739.0440670103,400.0882521371498,False
con_shock,12000,1347422.4828097634,420.0860044887604,False
con_shock,12020,1324093.385773986,428.9283326386761,False
con_shock,12040,1342042.9194979928,437.40256789333364,False
con_shock,12060,1258138.0629391973,452.26117720108874,False
con_shock,12080,1256659.5315539083,477.1378503773663,False
con_shock,12100,1275331.1157867434,509.8530435572086,False
con_shock,12120,1336226.8525529117,556.6285027748658,False
con_shock,12140,1305337.7329411798,525.7225859107965,False
con_shock,12160,1316417.9226472387,521.544040181404,False
con_shock,12180,1383186.0148000037,588.539692981088,False
con_shock,12200,1411526.6127033555,621.4228211291357,False
con_shock,12220,1406101.9700457067,619.5008622456946,False
con_shock,12240,1468667.87071216,654.7797699731879,False
con_shock,12260,1427434.877267884,622.6911737023423,False
con_shock,12280,1431719.688497569,622.9536198304444,False
con_shock,12300,1406148.1480145038,595.6994610804871,False
con_shock,12320,1428424.5471437052,621.7267001330889,False
con_shock,12340,1381157.7856187935,621.9362623862144,False
con_shock,12360,1433489.3994233175,631.4135530248695,False
con_shock,12380,1494509.3070995747,698.6824860055231,False
con_shock,12400,1493602.8087425712,700.9432782746893,False
con_shock,12420,1496560.4918913268,695.6496613858869,False
con_shock,12440,1487621.4345427016,682.3096985353536,False
con_shock,12460,1494129.5996116302,695.9138461380738,False
con_shock,12480,1354361.7471627966,658.7643717005624,False
con_shock,12500,1399112.5912424864,687.7377808298687,False
con_shock,12520,1465997.1682812118,735.7293015390468,False
con_shock,12540,1510409.9620148572,778.5675322733055,False
con_shock,12560,1570270.295214494,794.8755600303939,False
con_shock,12580,1615468.3555190882,828.043847223227,False
con_shock,12600,1548339.7286660562,773.6096437776703,False
con_shock,12620,1540474.6739882436,747.6030059732129,False
con_shock,12640,1552484.1317745312,783.2766962970898,False
con_shock,12660,1613835.179956443,792.0298085073455,False
con_shock,12680,1587351.549545938,752.2570748255224,False
con_shock,12700,1445109.6122336334,728.1516972941122,False
con_shock,12720,1474157.0191663296,775.7093195598225,False
con_shock,12740,1493018.5975282856,774.8308420275922,False
con_shock,12760,1543711.936427025,821.8711281575095,False
con_shock,12780,1484256.103783164,811.9055146402301,False
con_shock,12800,1562448.6342422906,852.6956979377102,False
con_shock,12820,1426141.8445652009,792.7928862999734,False
con_shock,12840,1445034.8851975102,792.5249554384544,False
con_shock,12860,1422526.8062872041,749.6507886138476,False
con_shock,12880,1357563.5868812124,677.3866792732225,False
con_shock,12900,1346014.615108637,710.0886087360873,False
con_shock,12920,1350374.1783994224,709.1876568586687,False
con_shock,12940,1348916.8373021085,719.396790107335,False
con_shock,12960,1342942.542288736,704.1530558445187,False
con_shock,12980,1237128.6746010198,698.9249365719277,False
con_shock,13000,1213904.1272262218,682.7517395265635,False
con_shock,13020,1198240.1035612756,681.0806901682395,False
con_shock,13040,1189016.6823138758,678.9871356941978,False
con_shock,13060,1257231.4287902152,731.214671145592,False
con_shock,13080,1233551.0397512831,706.1729369875817,False
con_shock,13100,1256468.6624105682,707.3416319037042,False
con_shock,13120,1215427.8352552827,690.2776547756456,False
con_shock,13140,1196925.3839459028,663.1898304669907,False
con_shock,13160,1215451.0455236894,663.9118557146705,False
con_shock,13180,1204539.037426414,659.6639314808161,False
con_shock,13200,1261409.585132994,650.8175664688991,False
con_shock,13220,1262530.0564870897,643.0650312227508,False
con_shock,13240,1117416.3281168817,615.9526833780045,False
con_shock,13260,1079908.7337396448,568.4067526144578,False
con_shock,13280,1085705.586017499,532.4454334291831,False
con_shock,13300,1059088.3697252164,498.4027012036639,False
con_shock,13320,1079423.855151236,489.3513557465642,False
con_shock,13340,1071516.1882827627,497.91340351736454,False
con_shock,13360,1085993.5221783018,526.0414351993805,False
con_shock,13380,1044611.5695792097,546.24036701966,False
con_shock,13400,1078197.7319539047,552.6046590769197,False
con_shock,13420,1102010.0523805167,578.2561309743087,False
con_shock,13440,1075607.0676395004,552.8727105797558,False
con_shock,13460,1103971.7107618055,584.2426179534142,False
con_shock,13480,1296307.5228010912,601.9570302578766,False
con_shock,13500,1300993.2002507679,583.0123191649632,False
con_shock,13520,1294961.7942272539,539.2377114808478,False
con_shock,13540,1284182.3117212013,530.4133276056533,False
con_shock,13560,1128745.379281561,489.5594458800238,False
con_shock,13580,1096405.3263861341,486.14084548261985,False
con_shock,13600,1123270.7333026412,535.3272529087607,False
con_shock,13620,1149008.7581700268,548.6109610014954,False
con_shock,13640,1174566.3206131728,575.6713350973715,False
con_shock,13660,1156818.6604854425,600.3646649374333,False
con_shock,13680,1166847.9746464838,604.057774016008,False
con_shock,13700,1142432.240211757,621.7447883635937,False
con_shock,13720,1118971.8252153243,581.103041644318,False
con_shock,13740,1256720.4129636856,580.9264067784823,False
con_shock,13760,1266844.6966170033,591.7830588852706,False
con_shock,13780,1133230.265095379,589.4267001687465,False
con_shock,13800,1156518.0731720151,638.4222143834409,False
con_shock,13820,1161939.6171828415,660.4609919392494,False
con_shock,13840,1210990.021247318,717.4090679459275,False
con_shock,13860,1225460.7023427715,718.7486881034919,False
con_shock,13880,1304369.2920903661,737.5424030553387,False
con_shock,13900,1273576.964400695,728.9638670807768,False
con_shock,13920,1246843.3570901656,699.1869400879783,False
con_shock,13940,1251244.2874831718,700.5257256163106,False
con_shock,13960,1144314.5520814534,668.9901423338922,False
con_shock,13980,1149666.0090282247,657.3060109831453,False
con_shock,14000,1136424.4195649442,640.5785992081201,False
con_shock,14020,1123797.000426639,636.485822165375,False
con_shock,14040,1120263.3381435033,641.7348268384735,False
