regime,horizon,seed,mase_ssrc,mase_static,mase_ridge,mase_ols,diff_ssrc_vs_static,diff_ssrc_vs_ridge,diff_ssrc_vs_ols
clean_multistep,5,106,0.2144887692299539,0.10339256589204263,1.4481040319941907,1.5265814469849595,0.11109620333791129,-1.2336152627642367,-1.3120926777550055
clean_multistep,5,107,0.2731532511015189,0.13920808365967338,1.4481040319941907,1.5265814469849595,0.1339451674418455,-1.1749507808926718,-1.2534281958834406
clean_multistep,5,108,0.22455100567058786,0.12317440012539246,1.4481040319941907,1.5265814469849595,0.1013766055451954,-1.2235530263236027,-1.3020304413143715
clean_multistep,5,109,0.13257221546758138,0.13618461999875422,1.4481040319941907,1.5265814469849595,-0.0036124045311728414,-1.3155318165266092,-1.394009231517378
clean_multistep,5,110,0.15625151857850633,0.11218973104538404,1.4481040319941907,1.5265814469849595,0.04406178753312229,-1.2918525134156844,-1.3703299284064532
clean_multistep,5,111,0.13611790475951133,0.127299962976102,1.4481040319941907,1.5265814469849595,0.008817941783409333,-1.3119861272346793,-1.390463542225448
clean_multistep,5,112,0.3409165558087665,0.11161085213460153,1.4481040319941907,1.5265814469849595,0.22930570367416497,-1.1071874761854241,-1.185664891176193
clean_multistep,5,113,0.28974011511607545,0.12865954309741517,1.4481040319941907,1.5265814469849595,0.16108057201866027,-1.1583639168781152,-1.236841331868884
clean_multistep,5,114,0.25489907898525893,0.12105494251350517,1.4481040319941907,1.5265814469849595,0.13384413647175375,-1.1932049530089317,-1.2716823679997005
clean_multistep,5,115,0.29338771916444983,0.11617861250793143,1.4481040319941907,1.5265814469849595,0.1772091066565184,-1.1547163128297409,-1.2331937278205096
clean_multistep,5,116,0.4711128974765656,0.11220545385885652,1.4481040319941907,1.5265814469849595,0.3589074436177091,-0.9769911345176251,-1.0554685495083937
clean_multistep,5,117,0.3980908084024104,0.11232342536421422,1.4481040319941907,1.5265814469849595,0.28576738303819615,-1.0500132235917803,-1.128490638582549
clean_multistep,5,118,0.12708353242379244,0.1235442909198356,1.4481040319941907,1.5265814469849595,0.003539241503956847,-1.3210204995703982,-1.399497914561167
clean_multistep,5,119,0.19721784719967872,0.1084417024635309,1.4481040319941907,1.5265814469849595,0.08877614473614782,-1.250886184794512,-1.3293635997852808
clean_multistep,5,120,0.179428640115963,0.11597993003206997,1.4481040319941907,1.5265814469849595,0.06344871008389302,-1.2686753918782276,-1.3471528068689964
clean_multistep,5,121,0.19478840189003588,0.12888666219579853,1.4481040319941907,1.5265814469849595,0.06590173969423735,-1.2533156301041548,-1.3317930450949236
clean_multistep,5,122,0.25825474286206684,0.10936643843975771,1.4481040319941907,1.5265814469849595,0.14888830442230913,-1.1898492891321237,-1.2683267041228925
clean_multistep,5,123,0.1957947903326176,0.13187684741743527,1.4481040319941907,1.5265814469849595,0.06391794291518232,-1.252309241661573,-1.3307866566523419
clean_multistep,5,124,0.169028898901805,0.13323666026715725,1.4481040319941907,1.5265814469849595,0.035792238634647755,-1.2790751330923857,-1.3575525480831545
clean_multistep,5,125,0.24039851044095434,0.12418169500277645,1.4481040319941907,1.5265814469849595,0.11621681543817788,-1.2077055215532364,-1.2861829365440052
clean_multistep,5,126,0.19522269882021992,0.11046150662194099,1.4481040319941907,1.5265814469849595,0.08476119219827893,-1.2528813331739708,-1.3313587481647395
clean_multistep,5,127,0.116023632948877,0.14514327125151338,1.4481040319941907,1.5265814469849595,-0.029119638302636378,-1.3320803990453136,-1.4105578140360824
clean_multistep,5,128,0.2631837068174999,0.11294256677061107,1.4481040319941907,1.5265814469849595,0.15024114004688885,-1.1849203251766909,-1.2633977401674596
clean_multistep,5,129,0.26798018993622374,0.13326841151572166,1.4481040319941907,1.5265814469849595,0.13471177842050208,-1.180123842057967,-1.2586012570487357
clean_multistep,10,100,1.116727792187433,0.30887903453541043,2.4068467190342187,2.417193143479083,0.8078487576520226,-1.2901189268467856,-1.30046535129165
clean_multistep,10,101,0.5029679327820461,0.3638853387985421,2.4068467190342187,2.417193143479083,0.13908259398350398,-1.9038787862521724,-1.9142252106970368
clean_multistep,10,102,0.6856645911870469,0.3578955803334444,2.4068467190342187,2.417193143479083,0.32776901085360255,-1.7211821278471717,-1.731528552292036
clean_multistep,10,103,0.44675683001307676,0.3419789631962058,2.4068467190342187,2.417193143479083,0.10477786681687096,-1.960089889021142,-1.9704363134660063
clean_multistep,10,104,0.6660980274927952,0.33029875690107446,2.4068467190342187,2.417193143479083,0.33579927059172077,-1.7407486915414234,-1.7510951159862878
clean_multistep,10,105,0.6132715444305474,0.3230961776197738,2.4068467190342187,2.417193143479083,0.29017536681077366,-1.7935751746036712,-1.8039215990485356
clean_multistep,10,106,0.6524582505163976,0.3037422904925339,2.4068467190342187,2.417193143479083,0.34871596002386374,-1.754388468517821,-1.7647348929626854
clean_multistep,10,107,0.8105244056699125,0.36811784413671644,2.4068467190342187,2.417193143479083,0.442406561533196,-1.5963223133643063,-1.6066687378091706
clean_multistep,10,108,0.5291809643349524,0.33955492915983376,2.4068467190342187,2.417193143479083,0.18962603517511867,-1.877665754699266,-1.8880121791441304
clean_multistep,10,109,0.41191258811025244,0.3646708014412548,2.4068467190342187,2.417193143479083,0.04724178666899764,-1.994934130923966,-2.0052805553688304
clean_multistep,10,110,0.5144789991260162,0.3145729293141792,2.4068467190342187,2.417193143479083,0.19990606981183706,-1.8923677199082025,-1.9027141443530668
clean_multistep,10,111,0.30393069814761753,0.34581569247663024,2.4068467190342187,2.417193143479083,-0.041884994329012715,-2.1029160208866013,-2.1132624453314657
clean_multistep,10,112,0.6662480718592882,0.3048937869214304,2.4068467190342187,2.417193143479083,0.3613542849378579,-1.7405986471749304,-1.7509450716197947
clean_multistep,10,113,1.0063089324556638,0.36107552885145844,2.4068467190342187,2.417193143479083,0.6452334036042053,-1.4005377865785549,-1.4108842110234192
clean_multistep,10,114,0.5599037625414651,0.3421092023125515,2.4068467190342187,2.417193143479083,0.21779456022891364,-1.8469429564927535,-1.8572893809376179
clean_multistep,10,115,0.5748371838195894,0.3234330589865871,2.4068467190342187,2.417193143479083,0.2514041248330023,-1.8320095352146293,-1.8423559596594936
clean_multistep,10,116,1.5402041794032455,0.325247365418365,2.4068467190342187,2.417193143479083,1.2149568139848805,-0.8666425396309732,-0.8769889640758375
clean_multistep,10,117,1.476674101781203,0.3200102737208734,2.4068467190342187,2.417193143479083,1.1566638280603296,-0.9301726172530156,-0.9405190416978799
clean_multistep,10,118,0.3491207151956952,0.3399179186934679,2.4068467190342187,2.417193143479083,0.009202796502227328,-2.0577260038385234,-2.0680724282833878
clean_multistep,10,119,0.49441052643080974,0.2993221133159503,2.4068467190342187,2.417193143479083,0.19508841311485942,-1.9124361926034088,-1.9227826170482731
clean_multistep,10,120,0.46160170500401687,0.3188079652882877,2.4068467190342187,2.417193143479083,0.14279373971572917,-1.9452450140302018,-1.9555914384750661
clean_multistep,10,121,0.52288665675577,0.33918424667731306,2.4068467190342187,2.417193143479083,0.1837024100784569,-1.8839600622784487,-1.894306486723313
clean_multistep,10,122,0.8671615940967874,0.3135125291179014,2.4068467190342187,2.417193143479083,0.553649064978886,-1.5396851249374313,-1.5500315493822956
clean_multistep,10,123,0.5038113578032946,0.36744693017162267,2.4068467190342187,2.417193143479083,0.1363644276316719,-1.903035361230924,-1.9133817856757884
clean_multistep,10,124,0.4429666843257908,0.3590028198780322,2.4068467190342187,2.417193143479083,0.08396386444775861,-1.9638800347084278,-1.974226459153292
clean_multistep,10,125,0.6131261654638966,0.3491415407306664,2.4068467190342187,2.417193143479083,0.26398462473323026,-1.793720553570322,-1.8040669780151863
